name,N,board_1,solution,score,tier,is_solved,symmetry
puzzle_159,8,*****AA****A*A*A*******A*A*AA******A**AAAA***AA*A***AA***AA*A***,.....x.....x...........x.x............x.x...........x.....x.....,25.0,Beginner,True,diag
puzzle_160,8,A*AAA*AA******A*A*AA*A**A*AA*A**A***A*A***AA*AA*AA**AA*AA*****AA,....x.........x...x..........x..x..........x.....x.............x,26.0,Beginner,True,diag
puzzle_161,8,*AA*A****AAA****AA*****A*A**A**AA**A**A*A*****AA****AAA****A*AA*,....x.....x............x.x............x.x............x.....x....,25.0,Beginner,True,rot180
puzzle_162,8,AAA*A*A**A**AAAAA****AA*AAA***AA*A*A******A*A**A***AA*AA****AA*A,..x.........x...x.............x..x.............x...x.........x..,26.0,Beginner,True,diag
puzzle_163,8,**A*A*A******A*AA*AA***A**AA****A******A*A***A*AA*****A**AA*AA*A,..x..........x..x..........x...........x.x............x.....x...,26.0,Beginner,True,diag
puzzle_164,8,**A*A***AAAA*A****A*AAAA***A*A****A*A***AAAA*A****A*AAAA***A*A**,....x....x.............x.....x....x.....x.............x....x....,27,Beginner,True,translate_rot180half
puzzle_165,8,A***AAA**A***********AAA*****AA*A***A*A*A*AA**A*A*AAAAAA**A***A*,....x....x.............x.....x..x..........x..........x...x.....,25.0,Beginner,True,diag
puzzle_166,8,***A*A***AA*****AA**A***A*AAAA****AAAA*A***A**AA*****AA***A*A***,.....x...x..........x...x..............x...x..........x...x.....,25.0,Beginner,True,rot180
puzzle_167,8,A***AAA*******AA*****A*A***A*AA*A****AA*A*AAAA*AAA*AA**A*AA**AAA,x..............x.....x.....x..........x...x.........x....x......,25.0,Beginner,True,diag
puzzle_168,8,****AA*A*AAA*A****AAA*AA*A*A*A*A***AAAA******AA**A**A*A*A*******,.....x....x............x.x.........x..........x.....x...x.......,25.0,Beginner,True,diag
puzzle_169,8,A*A*A*AAAA**AAA**A*****AAA************AAA*****A**AAA**AAAA*A*A*A,..x.........x..........x.x............x.x..........x.........x..,25.0,Beginner,True,rot90
puzzle_170,8,*AA*****AA*AA***A**AAA****A**AA******AA*A***A**A******AA**A**AA*,.x.........x....x.........x...........x.....x..........x.....x..,24.0,Beginner,True,diag
puzzle_171,8,*AAA***AAA******A***AA***A**AA*****A***AA******AAA**A*AAAAA**AA*,..x.....x............x...x.........x...........x....x.........x.,24.0,Beginner,True,diag
puzzle_172,8,***A*A*****AAA******A*AAAA*A***A*AA**A*AAA**AA****A*******AAA**A,.....x.....x..........x..x.............xx.........x.........x...,25.0,Beginner,True,diag
puzzle_173,8,*A***A***AAA*AAA*AAA*AAAA*AAA*AA***A***AAA**AA*****A***A**A***A*,.x...........x....x.........x..........xx..........x..........x.,26,Beginner,True,translate
puzzle_174,8,AA**AAAAAA**A**A*******A***AA**AAA*AAA*AA***AA*AA******AAAAAAAAA,......x.....x..........x...x.....x...........x..x.........x.....,25.0,Beginner,True,diag
puzzle_175,8,A**A*AA****A**AAA*AA*A*AAA*AA***AAA*AAAA***A*A*****AA***A**AAA*A,x.............x...x.........x....x...........x.....x...........x,25.0,Beginner,True,diag
puzzle_176,8,****AAA****A*AA**A*AA***AA**A*AAAA*A**AA***AA*A**AA*A****AAA****,.....x.....x.....x.............xx.............x.....x.....x.....,25.0,Beginner,True,rot180
puzzle_177,8,AA*AA***A*******AA**AA***A*AAA*A*AA*A**AA*AA*******AAA*A**A**AAA,...x....x............x...x.............x..x.........x.........x.,25.0,Beginner,True,diag
puzzle_178,8,*******AA*****A*A*AAA***AA*AAA**AAA*AA**A**A*A**A**AA****AAAAAA*,.......xx.........x.........x....x...........x.....x..........x.,25.0,Beginner,True,diag
puzzle_179,8,***AA******AAA*****A*AAAAAA***A*AA**AAAA*AA*AAA***AAAA*A**A*A*A*,...x.........x.........xx.............x..x..........x.....x.....,25.0,Beginner,True,diag
puzzle_180,8,*****A*AAA**A****AA**A*A*AAAA*A******A*AAA**A****AA**A*A*AAAA*A*,.......x....x....x.........x.........x..x.........x...........x.,26,Beginner,True,translate
puzzle_181,8,*A**AAA*AAA*A*AAA*****A*AA************AA*A*****AAA*A*AAA*AAA**A*,....x.....x...........x.x..............x.x...........x.....x....,25.0,Beginner,True,rot90
puzzle_182,8,**A**AA*******A*A*AAAA*A**AAA*****AAAA*AA*A*AAA*AA***A****A*A**A,..x...........x.x..........x...........x.....x...x..........x...,25.0,Beginner,True,diag
puzzle_183,8,*AAA******AA****AA*A********A***A*A**AAA*AAA**AA**A**A*A***A*A**,.x.........x....x...........x.........x...x............x.....x..,25.0,Beginner,True,diag
puzzle_184,8,A*A*A*A**AA*A*A*AAAAA*AA**AAA*A*AAAA**A******AA*AAAAAA****A*****,......x.....x..........x...x.....x...........x..x.........x.....,25.0,Beginner,True,diag
puzzle_185,8,**AA*****A*A****A*A**A***AAAA***AA*AA*AAAAA*AA*A*AAAA*A*A*AA*A**,...x.....x...........x....x............x....x.........x.x.......,25.0,Beginner,True,diag
puzzle_186,8,AA**AA***AA**AA**AA**AA*A*A*A*A***AA**AAA***A***AA*AAA*AA***A***,.x...........x....x...........x....x....x..............x....x...,25,Beginner,True,translate
puzzle_187,8,***A*AAA******AA*AA****AAA*A****A**AA**AAAA**A***AA*AA****AAA***,...x..........x...x.....x..............x.....x...x..........x...,25.0,Beginner,True,diag
puzzle_188,8,*AAAA**AAA*A**A*A*A***AAAA*A**AAA*****A******AA**AAAAA**A*AA****,....x.........x...x............xx............x...x.........x....,24.0,Beginner,True,diag
puzzle_189,8,****AAAA****AA*******A*A***AA**AAA*A***AAAA**AA*A****AAAA*AAA*A*,......x.....x..........x...x.....x...........x..x.........x.....,25.0,Beginner,True,diag
puzzle_190,8,*AAA******AA****AAAAA****AAA*A***AAAAAAAAAAAAAAA*AAAAA*A**A**A**,.x.........x....x.........x...........x.....x..........x.....x..,25.0,Beginner,True,diag
puzzle_191,8,***A*A******A*AAAA*A******A*A******A*A******A*AAAA*A******A*A***,...x..........x.x.........x..........x.........x.x..........x...,27,Beginner,True,translate_rot180half
puzzle_192,8,***AA**AAAAA*****AA******AAA***AAA**A*AA****AAA**A*AAAA*A**A**A*,....x...x.........x............x.x...........x.....x..........x.,25.0,Beginner,True,diag
puzzle_193,8,*AA**AA*AAA**AAA*AA**AAAA***A******A****A*A**AAA*****AAAA*A*A*A*,.x............x...x.....x..........x.........x.........x....x...,25.0,Beginner,True,diag
puzzle_194,8,******A*AAAA*AAA*AAA****A**A*AAAAAA*A**A****AAA*AAA*AAAA*A******,......x.x..........x.........x....x.........x..........x.x......,25.0,Beginner,True,rot180
puzzle_195,8,**AAA****AA*AA**AA*AA**AA*A***AAAAA*AAAA*A**A******AA*****AAA***,...x.........x.........xx.............x..x..........x.....x.....,25.0,Beginner,True,diag
puzzle_196,8,**AA***AAA*A*****A*A******AAA******AAAAAA*A*A**A*A***AA***A***A*,.......x...x.....x..........x.........x.x............x....x.....,26.0,Beginner,True,diag
puzzle_197,8,**A*A*******AA***A**A**AAAAAA******AAAAAA**A**A***AA*******A*A**,..x.........x..........x.x............x.x..........x.........x..,25.0,Beginner,True,rot90
puzzle_198,8,*****A***AA**AA**AAA*AA***AA**AA*****A*AAAA*A**A*AAA**AA***AAAA*,.....x...x............x....x...........xx.........x.........x...,25.0,Beginner,True,diag
puzzle_199,8,*A*AA*******A*A***A**A**A*AAA*AA****A**A*AA*AA**AAA****A*A**A***,...x..........x...x.....x..............x.....x...x..........x...,27.0,Beginner,True,diag
puzzle_200,8,*AAAAAAA**A*A**A*A**A**A*****AAAA*A****A***A**AA*****A*A***A****,..x.........x....x............x.x..............x.....x.....x....,25.0,Beginner,True,diag
puzzle_201,8,*AA***AAAA******A***AA*A***AA*****AA**A***A**A*AA***A**AA*A**AAA,.......x.x...........x.....x..........x...x.........x...x.......,25.0,Beginner,True,diag
puzzle_202,8,A**AA*A**A**AA*A*****A*AA****AA*AA*****A*AAA*A*AA**A*****AA*AA*A,......x.....x..........x.....x...x.........x....x.........x.....,27.0,Beginner,True,diag
puzzle_203,8,A**AAAAA**AAAA***AA*AAA*AA***A**AAA***A*AAAA*A**A*A*A***A*******,.......x...x.........x...x............x...x.........x...x.......,27.0,Beginner,True,diag
puzzle_204,8,*AA**AA*A****AAAA*A***AAA*AA*******AA****AA*AA*A**A****A****AAA*,.x............x...x.....x..........x.........x.........x....x...,27.0,Beginner,True,diag
puzzle_205,8,A****A***AA******A**A*A****A*A*A**A**AAAA**AA*****A*A******AA**A,.....x...x............x....x...........xx.........x.........x...,27.0,Beginner,True,diag
puzzle_206,8,*A***A***A***A**AA**AA***A*A*A*AA*A*A*A***AA**AA**A***A***A***A*,.....x...x..........x..........xx..........x..........x...x.....,27,Beginner,True,translate_rot180half
puzzle_207,8,***A***A*AAA*AAA*A***A**AA*AAA*A***A***AA*A*A*A**A***A***AA**AA*,...x..........x..x..........x..........xx............x....x.....,27,Beginner,True,translate
puzzle_208,8,**A**A**A*AA****AAAAAAAA****A*A***A**A**A*AA****AAAAAAAA****A*A*,.....x.....x.....x............x...x.....x..............x....x...,27,Beginner,True,translate
puzzle_209,8,*AAAA*AAAA***A*A*AA***AA*A*A*****AAAA*AAAA***A*A*AA***AA*A*A****,..x..........x.........x.x..........x...x.............x....x....,27,Beginner,True,translate
puzzle_210,8,**A*A******AAAA*A*A****AAA*AAA*A**A*A******AAAA*A*A****AAA*AAA*A,..x..........x.........x.x..........x.........x.x..........x....,27,Beginner,True,translate
puzzle_211,8,*AAA*AA*A****A*A*A*A*A****A*A****AAA*AA*A****A*A*A*A*A****A*A***,...x...........x.x..........x.........x.x............x....x.....,27,Beginner,True,translate
puzzle_212,8,*AA**AA*A*A*A*A*AA*AAA*AA*A*A*A***AA**AAA***A*****A***A**AA**AA*,.x............x....x....x..............x....x.....x..........x..,27,Beginner,True,translate
puzzle_213,8,A*A*A**A*A**A*AA****AA*A*A*A****A*A*A**A*A**A*AA****AA*A*A*A****,..x............x.....x.....x....x.............x.....x....x......,27,Beginner,True,translate
puzzle_214,8,*A***A****A***A*AAA*AAA**A*A*A*AA*AAA*AA***A***A*AAA*AAA*A*A*A*A,.....x....x.........x..........xx..........x..........x..x......,27,Beginner,True,translate
puzzle_215,8,*****A*AAA*A*AA***AAA*AA****AAA******A*AAA*A*AA***AAA*AA****AAA*,.....x..x.........x.........x..........x.x.........x..........x.,27,Beginner,True,translate
puzzle_216,8,A*A*A*A**A*A*A*AAA*AAA*A***A***A**A***A**AA**AA**A***A***A***A**,....x..........xx..........x..........x...x..........x...x......,27,Beginner,True,translate
puzzle_217,8,*A*AAAA**A*****AA**A*A****A*A****A*AAAA**A*****AA**A*A****A*A***,...x...........xx...........x.........x..x...........x....x.....,27,Beginner,True,translate
puzzle_218,8,*****A*AA**AA*A*AAA**AAA***A**A******A*AA**AA*A*AAA**AAA***A**A*,.......x....x....x.........x.........x..x.........x...........x.,27,Beginner,True,translate
puzzle_219,8,*A*A****A***AA*****A*AA*A*A*A*AA*A*A****A***AA*****A*AA*A*A*A*AA,...x....x............x.........x.x..........x.........x...x.....,27,Beginner,True,translate
puzzle_220,8,*AA**AA***A***A**AAA*AAAAAA*AAA**AAA*AAAAAA*AAA**A***A***AA**AA*,..x...........x....x....x..............x....x....x...........x..,28,Beginner,True,translate_rot180half
puzzle_221,8,**A*A***AA*AA******AA*AA***A*A****A*A***AA*AA******AA*AA***A*A**,....x....x.............x.....x....x.....x.............x....x....,28,Beginner,True,translate_rot180half
puzzle_222,8,**A***A***A***A**AAA*AAAAAA*AAA**AAA*AAAAAA*AAA**A***A***A***A**,..x...........x....x....x..............x....x....x...........x..,28,Beginner,True,translate_rot180half
puzzle_223,8,*AA**AA**A***A**A***A****A*A*A*AA*A*A*A****A***A**A***A**AA**AA*,.....x...x..........x..........xx..........x..........x...x.....,28,Beginner,True,translate_rot180half
puzzle_224,8,*AA**AA***A***A**A*A*A*AAAA*AAA**AAA*AAAA*A*A*A**A***A***AA**AA*,..x...........x....x....x..............x....x....x...........x..,28,Beginner,True,translate_rot180half
puzzle_225,8,*AA**AA**A***A**A***A****AAA*AAAAAA*AAA****A***A**A***A**AA**AA*,.....x...x..........x..........xx..........x..........x...x.....,28,Beginner,True,translate_rot180half
puzzle_226,8,*A*A*AAAA***AA*A****AAAA*A***AA***AA***A*AAA****A*A*A**A*A****A*,...x....x............x...x.............x..x.........x.........x.,28.0,Beginner,True,diag
puzzle_227,8,**A***A***A***A**A*A*A*AAAA*AAA**AAA*AAAA*A*A*A**A***A***A***A**,..x...........x....x....x..............x....x....x...........x..,28,Beginner,True,translate_rot180half
puzzle_228,8,**A*A***AAAA***AA***AAAA***A*A****A*A***AAAA***AA***AAAA***A*A**,....x....x.............x.....x....x.....x.............x....x....,28,Beginner,True,translate_rot180half
puzzle_229,8,*AA**AA**A***A**AA**AA***AAA*AAAAAA*AAA***AA**AA**A***A**AA**AA*,.....x...x..........x..........xx..........x..........x...x.....,28,Beginner,True,translate_rot180half
puzzle_230,8,*AA**AA***A***A**AAA*AAAA*A*A*A**A*A*A*AAAA*AAA**A***A***AA**AA*,..x...........x....x....x..............x....x....x...........x..,28,Beginner,True,translate_rot180half
puzzle_231,8,*A***A***A***A**AA**AA***AAA*AAAAAA*AAA***AA**AA**A***A***A***A*,.....x...x..........x..........xx..........x..........x...x.....,28,Beginner,True,translate_rot180half
puzzle_232,8,***A*A**A*A*A*AAAA*A*A*A**A*A******A*A**A*A*A*AAAA*A*A*A**A*A***,...x..........x.x.........x..........x.........x.x..........x...,28,Beginner,True,translate_rot180half
puzzle_233,8,*A*A*A*AAA**A*AA*****A*AA***AAA**A*AA*AAA*AA*****A*AA***AAA*A***,...x...........x.....x..x.............x...x.........x....x......,29.0,Beginner,True,diag
puzzle_234,8,***A***AAAAA**A***AA*A**AA*******A*A*AAA*****AA****AA*A*A***A*A*,.......x..x..........x...x.........x..........x.....x...x.......,29.0,Beginner,True,diag
puzzle_235,8,***AAA**A***A****A**AA*AAA*A*AAA**A*A**A*AAA*****AA*AA******A*A*,...x....x............x...x.............x..x.........x.........x.,29.0,Beginner,True,diag
puzzle_236,8,**AA*A***AAA****AA****A*AA**********AAA*A***AA*A**A*A*AA*****AA*,...x.....x............x.x...........x..........x..x..........x..,29.0,Beginner,True,diag
puzzle_237,8,**AA*******A*AA*A**AAAA*****AA***A*A*AAAA******AA**A*****AA**A**,..x...........x.x...........x....x.............x...x.........x..,29.0,Beginner,True,diag
puzzle_238,8,AAAA***AA***AAA*AAAA**A*A*****A******A*AA*A**A*A*****A*AA*A*AAAA,.x............x....x....x............x....x............x....x...,29.0,Beginner,True,diag
puzzle_239,8,A***A****AA**AA****A***AA*A*A*A*A*AAA*AA**A***A***A***A**A***A**,....x....x.............xx..........x..........x...x..........x..,29,Beginner,True,translate
puzzle_240,8,*A*A*A*A***A***AAAA*AAA**A*A*A*AAA**AA***A***A***AA**AA**AAA*AAA,.....x.....x....x..............x....x....x............x...x.....,29,Beginner,True,translate
puzzle_241,8,A*A*A*A**A***A**A***A****AA**AA*A**AA**AA*A*A*A**AAA*AAA*A***A**,......x..x..........x.....x............xx..........x.........x..,29,Beginner,True,translate
puzzle_242,8,****A*A*AAAAA*A***A*A**A***A*A******A*A*AAAAA*A***A*A**A***A*A**,....x....x.............x...x..........x.x.........x..........x..,29,Beginner,True,translate
puzzle_243,8,A*A*****AA*A***AA*AA*AAAAAAAAAAAA*A*****AA*A***AA*AA*AAAAAAAAAAA,x..........x..........x.....x.....x............x.....x...x......,29,Beginner,True,translate
puzzle_244,8,***A***AA*AA**AAAAAAAAAA**A*A******A***AA*AA**AAAAAAAAAA**A*A***,...x..........x..x..........x..........xx............x....x.....,29,Beginner,True,translate
puzzle_245,8,*AA**A*******AA***A*AA*AA**A*A****A*A**AA*AA*A***AA*******A**AA*,..x...........x.....x...x..............x...x.....x...........x..,30.0,Beginner,True,rot180
puzzle_246,8,A******A*A***A****AAAA*****AAA****AAA*****AAAA****A***A*A******A,.......x.x.........x.........x....x.........x.........x.x.......,30.0,Beginner,True,rot180
puzzle_247,8,A*A***A***A***A*A**A*A******AA****AA******A*A**A*A***A***A***A*A,x.............x....x.........x....x.........x....x.............x,30.0,Beginner,True,rot180
puzzle_248,8,AAA****AA*A******AAAAA******AA**AA***A****A**AAA***A*A*AA**A**AA,.......xx.........x.........x....x...........x.....x..........x.,30.0,Beginner,True,diag
puzzle_249,8,******AAAAAAA*AAA*AAAA***A***AA******AA*A****AA*A***A*A**AA**AA*,.......x...x.........x...x............x.x...........x.....x.....,30.0,Beginner,True,diag
puzzle_250,8,*AA*AA*AA*A************A***AA**A*AA*A***AAAA**AA**AA***AA*A***A*,.....x....x............x....x....x............x....x....x.......,30.0,Beginner,True,diag
puzzle_251,8,A*AA*A**A*AA*A****AAAAAA****AA*******AAA*A***AAA*AA*****A*****AA,...x....x.........x.........x..........x.....x...x............x.,30.0,Beginner,True,diag
puzzle_252,8,****AA*******A*A***AA*AA**A**AAAA*A*AA*AAA*AA**A**AA*****AAAAA**,.....x.........x....x.........x...x.....x..........x.....x......,30.0,Beginner,True,diag
puzzle_253,8,*AA**A*AA*******A***AA*AAAA*AA**AA*A********A**AA**AA**A*A*AAAA*,..x.....x............x...x.........x...........x....x.........x.,30.0,Beginner,True,diag
puzzle_254,8,A***AAAA***A*AAAAA****AAAA*****A******A**AA*******A*AA**A***AA*A,.....x.....x...........x.x............x...x.........x...x.......,30.0,Beginner,True,diag
puzzle_255,8,AAA*A***A**AAAA*A*A**AAA*A*AAA*AAA*A*A***AAAAA***AA*******AA****,....x.........x...x............xx............x...x.........x....,30.0,Beginner,True,diag
puzzle_256,8,AAA*****A***AA**A*A***A****A*A***A***A*A*A*AAAAA**A**A******AA**,x...........x.........x....x.....x.............x..x..........x..,30.0,Beginner,True,diag
puzzle_257,8,**AA**AAA*AA*A*AA*AA*AA*****A******A*AAAA****AAAAA******AAA**AA*,...x....x.........x.........x..........x.....x...x............x.,30.0,Beginner,True,diag
puzzle_258,8,AAAAAAAA*A***A****AA**AA***A***AA*A*A*A****A***AA***A*****A***A*,.....x...x............x....x....x..............x....x.....x.....,30,Beginner,True,translate
puzzle_259,8,*AAA*AAA*A***A**A***A******A***AA*AAA*AA***A***A**A***A***AA**AA,.....x...x..........x..........xx..........x..........x...x.....,30,Beginner,True,translate
puzzle_260,8,***AA*A*AA***A*A*AA******AAA*A*****AA*A*AA***A*A*AA******AAA*A**,....x..........x.x.........x..........x.x.........x..........x..,30,Beginner,True,translate
puzzle_261,8,*A*A*A******AA***A****AAAAA*A*AA*A*A*A******AA***A****AAAAA*A*AA,.x..........x.........x.x..........x.........x.........x..x.....,30,Beginner,True,translate
puzzle_262,8,*A***A**AAA*AAA**AAA*AAAAA**AA**A***A******A***AA***A***AA*AAA*A,.....x....x...........x..x..........x..........xx..........x....,30,Beginner,True,translate
puzzle_263,8,*A***A***AA**AA***A***A****A***A*A***A**A**AA**A***A***AA**AA**A,.....x....x...........x....x.....x..........x..........xx.......,30,Beginner,True,translate
puzzle_264,8,A*AAA*AAA*AAA*AA***A***AA***A****A*A*A*AA***A***AA**AA***A***A**,..x...........x....x....x..............x....x....x...........x..,30,Beginner,True,translate
puzzle_265,8,**A*A*A******AA*A***A*AAAAAA*AAA**A*A*A******AA*A***A*AAAAAA*AAA,..x..........x.........x.x..........x.........x.x..........x....,30,Beginner,True,translate
puzzle_266,8,AAAAAAA******AA*A*****AA*A*A****AAAAAAA******AA*A*****AA*A*A****,..x..........x.........x.x..........x.........x.x..........x....,30,Beginner,True,translate
puzzle_267,8,*AAA*AAAA*A*A*A*AA**AA**A***A******A***AA***A***AA*AAA*A*A***A**,..x...........x..x..........x..........xx..........x.........x..,30,Beginner,True,translate
puzzle_268,8,*A***A*A*****AA***AAAA**A*A******A***A*A*****AA***AAAA**A*A*****,.x............x.....x.....x............x.....x.....x....x.......,30,Beginner,True,translate
puzzle_269,8,AA**AA**AA**AA**A***A***A**AA**AA***A******A***A**A***A***A***A*,.....x...x..........x..........xx..........x..........x...x.....,30,Beginner,True,translate
puzzle_270,8,A***A******A***AA*A*A*A****A***A**A***A*AAAAAAAAAAAAAAAA**A***A*,....x..........xx..........x..........x..x...........x....x.....,30,Beginner,True,translate
puzzle_271,8,*AAA*AAAA*A*A*A**A***A**AA**AA**A***A****A*A*A*AA***A***A**AA**A,......x...x..........x...x..........x..........xx..........x....,30,Beginner,True,translate
puzzle_272,8,A**A**A***A**A*AA*****A*A*A**AAAAAA**A*A*A*****AA*A**A***A**A**A,...x.........x..x.............x..x.............x..x.........x...,31.0,Beginner,True,rot180
puzzle_273,8,**A*A***A*A*AAA*A*AA*AA****A*A****A*A****AA*AA*A*AAA*A*A***A*A**,....x.........x.x............x....x............x.x.........x....,31.0,Beginner,True,rot180
puzzle_274,8,******A*AA***AAA*A*A*AA*A*AA*AAAAAA*AA*A*AA*A*A*AAA***AA*A******,......x.x..........x.........x....x.........x..........x.x......,31.0,Beginner,True,rot180
puzzle_275,8,**AAAA****AA********AA*AA***AA*A***A**AA*AA***AAAAA******A**A***,.....x....x............xx..........x..........x..x..........x...,31.0,Beginner,True,diag
puzzle_276,8,*AAA*A********AAA*A**AA***A*A****AAA*A********AAA*A**AA***A*A***,...x..........x.x...........x....x.............x.....x....x.....,31,Beginner,True,translate
puzzle_277,8,AA***AAA*A*****AA**AA**A***AAA**A**AAA****A******A****AA***A*A*A,.....x...x.............x....x...x.........x...........x....x....,31.0,Beginner,True,diag
puzzle_278,8,AA**AAAAA****AA*A*******AA*A*A*AA*A*A*AA*******A*AA****AAAAA**AA,....x.........x.x............x....x............x.x.........x....,31.0,Beginner,True,rot180
puzzle_279,8,*A*AAA*A*AA******A*A***A*A*****A*****A*AA*****A*AA**AAAAAAA*****,....x....x.........x...........x.....x..x.............x...x.....,31.0,Beginner,True,diag
puzzle_280,8,**A*A***AA*A**AA***A**A*A***A******A***A*A**A***AA**A*AA***A*A**,..x...........x....x....x..............x....x....x...........x..,31.0,Beginner,True,rot180
puzzle_281,8,A**AAA*A*AA****A*****AA***A*AA**A**AAA*A*AA****A*****AA***A*AA**,...x.....x............x.....x...x..............x.....x....x.....,31,Beginner,True,translate
puzzle_282,8,AAAA**AA*AA*A**A*****AA***A*AA**AAAA**AA*AA*A**A*****AA***A*AA**,...x.....x............x.....x...x..............x.....x....x.....,31,Beginner,True,translate
puzzle_283,8,**AA**AAA***A***A*AAA*AA**A***A*A***A****AA**AA**AA**AA***A***A*,.......xx..........x..........x.....x....x...........x....x.....,31,Beginner,True,translate
puzzle_284,8,*AAAAAA*A*A**AA*******AA**A*A*A**AAAAAA*A*A**AA*******AA**A*A*A*,...x....x.............x.....x....x...........x.........x..x.....,31,Beginner,True,translate
puzzle_285,8,*AA**AA***AA**AA*A***A***A*A*A*AA***A****A*A*A*AA***A***AA**AA**,......x...x..........x.....x....x..............x....x....x......,31,Beginner,True,translate
puzzle_286,8,A*****AA******A**AA*AA*AA*A*AA****AA*A*AA*AA*AA**A******AA*****A,x.............x.....x.....x..........x.....x.....x.............x,31.0,Beginner,True,rot180
puzzle_287,8,A**AA*****AAA****A*AA*AAAAA*****AAA*AA******A**A**A***A***A**A**,x..........x..........x..x..........x..........x..x..........x..,31.0,Beginner,True,diag
puzzle_288,8,**A***A**AA**AA****A***AAA**AA*****A***AA***A****A***A***A*A*A*A,..x...........x....x....x..............x....x....x...........x..,31,Beginner,True,translate
puzzle_289,8,A***A***AA**AA**AA*AAA*AA***A***A**AA**AAAAAAAAAA*AAA*AA*A***A**,....x....x.............xx..........x..........x...x..........x..,31,Beginner,True,translate
puzzle_290,8,AA************A*AAAAAA**A***AAAAAAAA***A**AAAAAA*A************AA,x.............x....x.........x....x.........x....x.............x,32.0,Beginner,True,rot180
puzzle_291,8,**A*AAA******AA**AA***AAAA*AA*AA**A*AAA******AA**AA***AAAA*AA*AA,..x..........x.........xx...........x.........x..x.........x....,31,Beginner,True,translate
puzzle_292,8,AA***A******A*A**A*AAA****A*A*AAAA*A*A****AAA*A**A*A******A***AA,x.............x.....x.....x..........x.....x.....x.............x,32.0,Beginner,True,rot180
puzzle_293,8,AA**AA**AA**AA**A***A****A*A*A*AA***A****A*A*A*A*AA**AA*A*AAA*AA,.....x...x..........x..........xx..........x..........x...x.....,31,Beginner,True,translate
puzzle_294,8,A****A*******AA***A**A*A***A**A******AAAAAA*A**A*A*AA**A**A*AAAA,x............x.........x...x..........x..x..........x.....x.....,32.0,Beginner,True,diag
puzzle_295,8,*AA**AA*AAA**AA*AA*AAA*A****AA****AA****A*AAA*AA*AA**AAA*AA**AA*,......x.x..........x.........x....x.........x..........x.x......,32.0,Beginner,True,rot180
puzzle_296,8,**A**A****A*AAA**AA*****AAA*A**AA**A*AAA*****AA**AAA*A****A**A**,..x.........x....x.............xx.............x....x.........x..,31.0,Beginner,True,rot180
puzzle_297,8,A***A***AAA*AAA**AA**AA*A*A*A*A****A***AA***A***A**AA**AA*A*A*A*,....x....x...........x....x............xx..........x..........x.,31,Beginner,True,translate
puzzle_298,8,*A****A*A********AA*AA****AA***AA***AA****AA*AA********A*A****A*,......x.x...........x.....x..........x.....x...........x.x......,31.0,Beginner,True,rot180
puzzle_299,8,**A*A**A******AAA***AAA*AA*A*A*A**A*A**A******AAA***AAA*AA*A*A*A,..x............x.....x...x..........x.........x.x..........x....,31,Beginner,True,translate
puzzle_300,8,*A*AA*AAA**A*AA*****AAA*AA*A*A**A*A*AA***AAAAA**AAA***A*A*******,.......x...x.........x...x..........x.....x...........x.x.......,32.0,Beginner,True,diag
puzzle_301,8,**A****AAA***AAAA*AA*A******AA****AA******A*AA*AAAA***AAA****A**,.......x.x.........x.........x....x.........x.........x.x.......,32.0,Beginner,True,rot180
puzzle_302,8,AA*AAA*A***A***AA***A****A***A***A*A*A*A*AA**AA**AAA*AAA***A***A,x..............x....x....x...........x....x...........x....x....,31,Beginner,True,translate
puzzle_303,8,A***AAA*****A**A*****AA**A*AAAA**AAAA*A**AA*****A**A*****AAA***A,....x..........x.....x...x............x...x.....x..........x....,32.0,Beginner,True,rot180
puzzle_304,8,AA*AAAA*A*AA*AA**AAA***AAAAA****A******AAA******AA****AA**A*A*A*,...x.........x....x.....x..............x.x............x.....x...,32.0,Beginner,True,diag
puzzle_305,8,*A****A*A*AAAAA**AAA*A***AAA*AA**AA*AAA***A*AAA**AAAAA*A*A****A*,......x.x..........x.........x....x.........x..........x.x......,31.0,Beginner,True,rot180
puzzle_306,8,A*A**A*AA*A*A*A*A*AA*AA****A*A****A*A****AA*AA*A*A*A*A*AA*A**A*A,x.............x....x.........x....x.........x....x.............x,32.0,Beginner,True,rot180
puzzle_307,8,**A**AA*A*A**A**AA*A**AA***AAA****AAA***AA**A*AA**A**A*A*AA**A**,......x.x..........x.........x....x.........x..........x.x......,32.0,Beginner,True,rot90
puzzle_308,8,A**AA*AAAA*A*A*A*AA*******A**A*AA**AA*AAAA*A*A*A*AA*******A**A*A,......x....x.....x.............x....x...x.........x..........x..,31,Beginner,True,translate
puzzle_309,8,*AA*A**A*AA*AA*******AA***A*A*A**A*A*A***AA*******AA*AA*A**A*AA*,.......x....x.........x...x..........x...x.........x....x.......,31.0,Beginner,True,rot180
puzzle_310,8,A******A*AAA****A*A*****A***A****A****A*A****AA*AA*A**A**AA*AA*A,.......x..x.....x...........x....x............x....x.........x..,32.0,Beginner,True,diag
puzzle_311,8,AA*AAA**AAA**A***AAAA***A*A*****A*A**A*AAA**A*A******AA*****A**A,...x.........x....x.....x..............x.x............x.....x...,32.0,Beginner,True,diag
puzzle_312,8,A**A*A*A*AA*****AAAA*****AA**A****A**AA*****AAAA*****AA*A*A*A**A,.......x.x.........x.........x....x.........x.........x.x.......,31.0,Beginner,True,rot180
