name,N,board_1,board_2,board_3,solution,score,tier,is_solved
puzzle_41,13,AAABBBCCCCCCDAAABBBBCCCEDDAABBBBBCCCEDDAABBBFBCCEEDDAABBFFFFFEEDDAABGGFHHFFEEEIAAGGGHHJJEEEIIIIIGHHJJJJJIIIIGGHHJJJJJKLLLGGHHHMMJMKLLLGGGHHHMMMKKKLLLGGGHMMMKKKKLLLGMMMMM,AAABBBBBBCCCDAABBBBBBCCDDDAAAAEBCCCDDDDFAAAEECCCCDDGFFFAEHHHHCCGGFFFFEEHHHCGGGFFEEEEEHGGGGGFFEEIIEHHHHGGFJEEIIIIKHHHGJJJJIIIKKKHLLMMJMMMKKKKLLLMMJMMMMMKLLLLMMMMMMMMKLLLL,AAAABBBBCCCCDAAAABBBCCCCDDAABBBBEEECCDDAAABBBBEECDDDAFBBBBEEEEEEDGFBFHHHHHEDDDGFFFHHIIIJJKDGFFHHIIIIJJKKGFLHHIIIIJJKKGFLHHIIIIJJJKGGLLLLMMKKKJKGGLLLMMMKMKKKGGLLLMMMMMKKK,........x.x.x.x.x.x..............x..x.x.x.x.x..............x.x..x.x.x.x..............x.x.x.x.x.x..............x.x.x..x.x.x..............x.x..x.x.x.x..............x..x.x.,530,Medium,True
puzzle_53,13,AAAAABBBBBBBCDDDAAAABBBBCCDDDEEAABBBCCCDDEEAAAFBGCCCDEEAAAFFFGGGCHEEEEFFFGGGGGHEIEFFFFGGGGGHHIJJKKKGKKKKHHIJJJKKKKKKKHHIJJLLKLLMMMHHIIJLLLLLMMMHIIIJLLLLLMMMHHHIILLLLLLLL,AAAAAAAABCCCCAAAABBBBBBBCCAAADBDEEBBBCCAFFDDDEGGGBCCAFFFFDEEGGGCGFFFFFDEEEEGGGHFFHFDDIIEGIGHHFHFDIIIIIIGHHHHJJJJIKIGGLHHHMJJJIKKKGLLHHMJJJIKKKGLLLMMJJJIMKGGLLLMMMMMMMKKG,AAABBBBBBCCCCAAABBBDDBCCCCAAAABDDBBCECCFFAADDDDBCEEEFFFFDDDDBCEEEFFFFDDDDDGEEEHHFFIIIGDGJJEHHHHIIIGGGGJJKKHHILLGGJJJJKKKHILLGLJJJJKKKHILLLLLMJJKKHHILLMMLMMMKKHHIILLMMMMM,......x...x.xx.x.x..............x.x.x...x.x........x.....x.x.x....x.x.......x......x.x.x....x.x.......x......x.x.x...x.x........x.....x.x.x......x.......x.xx...x...x....,542,Medium,True
puzzle_97,13,AAAABBBBBBBCCAAAAADBBBBBCCEAAADDDBCCCCCEAEDDDDDFFCFCEEEEEDDDFFFFCEEGGGGDDFFFFHEGGGGGFFFFHHHEGGGIIJJKKHHHLLIIIIIJKKKHHLLLLIIJJKKHHHLLLLIIJJKKKMMLLLIIJJKKKKMMLLIIIKKKKMMMM,AAABBBBBCCCDDAAABBBBBCCDDDABBBBEBCCFDDDAGGEEEEECFDDDGGGGECCCCFFDDGGGEEHCCFFFFDIGGHEHHHJFKFFIGHHHHJJJJKKFIIHIHLJJJJKKFIIIIHLJJJJKKFIIIIHLLMMMMKFIIHHHLLMMMMFFIHHLLLLLLMFFF,AABBBBBCCCCCCABBBBBBCCDCCCAAAEEEBBCDDDCAAAEEEEEDDDDCFAGEGGGEEEDCCFHGGGHGGEEDDIFHHHHHGGEEIIIFHHHHHHJJJJIIFFHHKKKJJJJIIFFHKKKJJLJJILFFKKMKJJLLLLLFFKKMMMJMMLLLFFFKKMMMMMLLL,x.x.x..............x.x...xx.x.......x......x.x.x......x.......x.xx...x.x..............x.x.x.x.x.x..............x.x.x..x.x.x..............x.x.x..x.x.x..............x.x.x.,543,Medium,True
puzzle_51,13,AAAABBCCCCCCCAADBBBBBBCCCCAADDEEEBBBBCCAADDDEBBBBFFCGGDDDEEEBHFFCGGDGDHHHHHFFFGGGGDHHHHHFFFIIIGDJHHHJJKFIIGGGJHJJJJKKIIILLJJJJMMMKIILLLMMMJMMKKIIILLLMMMMKKKIILLLLLLMKKKK,AAAABBBBCCDDDAABBBBEFFCCDDAABBBEEFFFCDDAEEBEEEFFFCDDGEEEEEHFFCCDDGEIIIEHFCCDDDGIIIIIHHCCCDJGGIIIHHKKKCCJGGGIIHHKKKKJJLLGHHHHKKKKJJLLGGHHHHHKMJJLGGLLHMHMMMMJLLLLLMMMMMMMJ,AABBCCCCCDDDDAABBBBCCCDDDDAAABBBCCCEEDDAFGBBBBHCEDDDFFGBHHHHCEEDEFFGGGHHHHEEEEFFGGGHIHHEIIEFGGGGHIIIIIIJFFGGGHHIIIIIJFFGGKHLLLJJJJFFMMKKKLLLLLJMMMMMKKKKLLLLMMMMMMKKKKLLL,..x.x..x.....x........x.x...x..x.x.....x........x.x....x.x.x.....x........x.x...x.x.x..............x.x.x.x.x.x...............x.x.x.x.x..x..............x.x.x.x..x.x......,548,Medium,True
puzzle_67,13,AAABBBCDDDDDDAAABBBCCCCCDDEAAABBCCCCCDDEEAABBCCCCCDDEEAFBGCGGGHHHEEAFBGGGGGGHHEEFFFGGGGIHHHEEFFFFFGIIHHHEEEJJJJJIIIIIKKKJJJJJJJIIIKKKLLLLJMMMMMKKKLLLLJMMMMMKLLLLJJJJMMMM,AAAAAABBBBBCCADAAEABBBBBCCDDDEEEBBBFFCCDEEEEEBBBFFCCDEEEEEEEBFFCCDDEGGGGHHHFFFDDEGGGGHHHHFFDDIIIIGGHHHHFDJIIIGGGKKKLLDJJIIGGKKKLLLJJJJJMMMKKLLLJJJMMMMMKKLLLJJJJMMMMKKLLL,AAAAABCCCCCCCAAAAABBBCCCCCAADDDBBECCECEFDDDBBBEEEEEEFFFDDBEEDEEGGFHFFDDDDDIIGGFHFFFFIDIIIGGHHHFFIIIIGGGJKHHHHHHIIIGJJKKHLHHMMMMJJJKLLLLMMMMMJJJKLKLLLMMMMJJJKKKKLLLMMMMJJ,x........x.x....x.x.x......x.......x..x...x.x.x......x.......x.x....x.x.x......x........x.x....x.x.x......x.......x.xx...x...x......x...x...x..x...x...x......x...x....x.,553,Medium,True
puzzle_16,13,AABBBCCCCCDDDAAABCCCEECDDFAAABBCCCEEDFFAAABBBEEEDDDFAGGGGEEEEDDFFAGGGGEFFFFFFFAGGGGEHHHFFIIAJJGGEHHHHFIIJJJJJHHKHIIIILLJJJJKKIIIIILLJKKKKMIMMMMLLLKKKKMMMMMMLLLKKKKMMMMMM,AAABBBBBBBBCCAAABDDBBBBBCCAAAADDBEEEECCAAAAADDEEEECCAAAAAADDEEECCFFFGHHHHEEECIFFFGHHHHIIIIIJFFGKKHHIIIILJFFGKKKHHIIILJJFGGKKKHILLLJFFGKKMMHILLLJJJGKKMMMMLLLJGGGKMMMMMLLL,AAAAAABBBCCCCAADDDAABBCCCCAAADDDDBBCBCCAAADDDDBBBBBCEEEEFGGGGGGGGEEHEFFFFIIIIIEEHEHHHFIIIIIEHHHHHHFIIIJJEHHHFFFFIKJJJLHHHMMFFKKJJJLLMMMMMMKKKJJLLLMMMKMKKKJJLLLLLMKKKKKJJ,.......x.x.x..x.x.x...............x.x.x.x.x.x..............x.x.x..x.x.x..............x.x.x.x.x.x..............x.x.x....x.x.......xx.....x...x......x...x...xx.x...x......,556,Medium,True
puzzle_90,13,AAAAAAABBCCCCAAADDDABBBBCCEAAAADDDFBBCCEEAAAFDDFFBBCEEEAFFFFFFFCCEEGGFFFFFHFCCIEEGGGHHHHJJJIEEEGGHHHHJJJIEGGGGGKHJJJLIGGKKKKKKLLJLIIGGMMMKKLLLLIMMMMMMMKKKLLIIIMMMMMLLLLL,AAABCCCCCDDDDAAABBCDDDDDDDAAABBCCDDEEEEFABBBCGGGGGEEFAAHBBGGGGGGEFAAHHHHHGGIGEFFFHHHHHGGIIEFFFFHHHJGGGIIFFFFHHJJJJJIIKKKFFFJJJJJILKKMMFJJJJIIILKKMMMMMLLLILLKKKKMMMLLLLLL,AAABBBBBCCCCCAADBBBBBCECCCAADDDDCCCECCCAADDDFFFCEEEEAADDDFFFCEEGGHADDDFFFEEEGGHAHHIFFIIIGGGHHHIIIIIIJGGGHHHHIIIIJJJJGHHHKKKIIJJJLLKKKKKKKIJLLLLMMMMMKKJJLLLLMMMMKKKJLLLLL,.....x.x.x....x.x.......x......x.x.x....x.x.......x......x.x.x....x.x........x......x.x.x....x.x.......xx.......x.x....x.x.x......x.........x.x..x.x...x....x.....x....x.,557,Medium,True
puzzle_1,13,AAAABBCCCDDDDAABBBBCCCDDDDABBBBBECCCCDDAAFBBEEEGCDDDAAFFFFFEGGDDHAIFFFFEEGGGHHIIFFJJKEGHHHHIIIIJKKEGGGHHIJJJJKGGGGHHLIIJJJKGGGLLLLIIIJKKMGGMLLLJJJJKMMMMMLLLJJJKKMMMMMMMM,AAAABBBBBBCCCDDAAAABBBBBCCDDDDABBBBBBECDDDAAAEBBEEECDFFEEEEEEEECCDDFFFGGHHHCCCFFFGGGGHHHHHIFFFFFGGJJKHHILLMFFFMJJKKIILMMMMMMJKKKIILMMMMJJJKKKIILLLMLJJJKKIIILLLLLLJKKKIII,AABCCDDEEEEFFABBCCCDDDEEFFABBBCCDDDEEFFABBCCCCDDEFFFABBBGGCDEEEFFAABGGGDDDEFFFAAHHHGGGIIIIFHHHHGGGGIIIIFHHHHHGGGJIIKKLLLLJJJJJIJJKLLLLLLJMJJJKKMMMMLLLMMJJKKMMMMMMMMKKKKK,..x.....x.x......x.x.....xx.x.....x........x.x....x.x.x......x........x.x...x..x.x.....x........x.x...x.x..x.....x........x.x....x.x.x......x........x.x...x.x..x.....x..,559,Medium,True
puzzle_4,13,AAAAAABBCCCCCAADDDDBBCBCCCADDDDDDBBBBBCAAEEEDDDBBBFFAAEEGGGDDDBFFHHHEGGGGGGBFFHHHEGGGIGGFFFHHHEJJIIIGFFFHHHEJJJJIIIKKLLHEEJJJIIIKKLLLLEJMMIIIKKLLMLMMMMIIKKKLLMMMMMMMKKKK,AABBCCCDDDDDDABBBBCCCCDDDDAABCCCCCCDEEDAABFFCCCCEEEEAABFFFCCGEEEEABBFFGGGGHEEEAAFFFGGHHHHIEAJFFFGHHHHHIIJJJKKGHHHHHIIJJJJKKKKLLIIIJJJMMMKKLLIIIJMMMMMKLLLLIIJJMMMMMLLLLII,AAABCCCCCCCDDAAABCCCEECDDDAAABCCEEECDDDAAABBCCCEEDFFGGABHHHCEFFFFGBABHHHHHFFFFGBBBBIIIHHHFFGGBBBIIIIIFFFGGGBBIJJJIFKKLLGBJJJJJJKKKLLMMMMJJJJJKKLLMLLMMMMKKKKLLLLLLMMKKKKK,..x...x.x........x.....x.xx.....x.x........x.....x.xx.x.....x........x.x....x.x.x......x........x.x...x..x.x.....x........x.x...x..x.x.....x........x.x....x.x.x......x..,562,Medium,True
puzzle_29,13,AAAAABBBCCCCDAAABABBBCCCCDEABBBBBFFCCCDEABBEEBBFCCDDEEEEEFFFFDDDDEGGEHHHFFDDDIGGGJJJHHFFFIIGGGJJJJHHFFIIGGJJKJHHHLLIIGMJJKKKHHLLIIGMMMKKKKHLLLIGGMKKKKKKLLLIGGMMMKKKKLLII,AAABBBBBBCCCCDDABBBBEBBCCCDDAAABEECCCCCDDAAAAEEEEECCDAAAFAAFEEECCDGFFFFFFFFHHCDGGGFFFFIIIHHDDGGIIIIIIIIHDJGGJJKIIKKKHLJJJJJKKKKHHHLJJJLLMKKHHHHLLJJLLMMMMMMMLLLLLMMMMMMMM,ABBBBCCCCDDDDABCCCCCCDDDDDABCCCCCCEEDDDABBCFCCEEEEEDAABBFFCEEEGGGAABHFFEEIGGGGAABHHFEIIGGGJAAHHHFIIGGJJJHHHKFFIIIIJJJHLHKFFKKKIJJJLLKKKKKKIIJJJLLLLLKKMMMMMMLLLLLKKMMMMMM,..x.x.x......x.......x.x......x.x.....xx.......x.x....x.x.......x......x.x.x...x.x........x.....x.x.x...x.x........x......x.x.x....x.x.......x......x.x.x....x.x.......x.,603,Medium,True
puzzle_17,13,AAAAAAABBBBBCADADAAEBBBBCCADDDDFEEBBCCCDDDFFFFEEBBECDDDFFFFEEEEECDDDFGFHECCCCCDDGGGHHHIIICCJJJGGGHIIIIKKJJJGGHHIIKKKLJGGGGHHMIKKKLJJGGHHHMKKKLLJJMGHMMMKLLLLJJMMMMMMKLLLL,AABBBBCCCCCCDAABBBCCCEEDDDAABBCCFEEDDDDGABBCCFFEEDDDGAAACCFFFFDDDGGGAAAAFFFFFDGGHHHHHHFFIIIGGGGHHHHHFIIIGGGGJHHKKFIIILLGGJJJKKKKIILLLLJJJKKKKKKLLLLJMJMMKKMKLLLMMMMMMMMMM,ABBCCCCCCCCCCABDDDDDEEECCCABBDDDDDEEEEEABBBFFFDFEGGGABBBFFFFFEEEGAHHFFIEEEEEGGAAHFFIJJKKGGGAAHFFIIJKKKKGAHHHHHIJJJKKKAHHIIIIIJJJKKAAHIILIIIJLLKMMMIMLLLIILLLMMMMMLLLLLLLL,..x..x.x.....x........x.x....x.x.x......x.......x.x....x.x.x......x........x.x...x..x.x.....x........x.x....x.x.x......x.......x.xx...x...x......x...x....x.x...x....x...,611,Medium,True
puzzle_24,13,AAAABBBCCCCCCAAAAABCCCDCDDAAAEABBDDDDDDAAEEBBBDDFDDDEEEEBBBGFFFFFEEEEBBGGGFFFFHHHEEBGGGIFIFHJHHHBGGGIIIFJJHHHGGGIIIIIJJJJKKGGLLLILJJKJKMMGLLLLLJJKJKMMMMLLMLJJKKKKKMMMMMM,AAABBBCCCCCCDAAABBBCCCCCDDAABBEBCFCCCFDAABEEBGFFFFFDAAEEEGGGFFDDDHHEEEGIGGFFDDHEEEIGIGGGGDDHEEEIIIGGJJDDHKEEIILLLLJJJHKKKKIILLJJJJHKKKKMMMLLJJJKKKKMMMMMLLLJKKKKMMMMMLLJJ,AAAABBBBBBBBBAAAACCBBBBBBBAAAACCCBBDDEEACCCCDCDDDEEECCCCCDDDDFGEEHHCHIIIIFFGEEHHHHIIIIFGGEEHHHJJIIIFGEEEJJHJJJIFFGGKKJJJJLJLLFGGKKMJMJLLLGFGKKKMMMMLLLGGGKKKMMMMMMLGGGGGG,.x........x.x...x.x.x......x.......x.x....x.x.x......x.......x.x....x.x.x.....x........x..x..x.x.x......x.......x..x...x.x.x......x.......x.x....x...x.....x....x...x.x..,611,Medium,True
puzzle_15,13,AAAAAAABBBBBBACACACAAADBBBCCCCCCCADDBBBECFFFFCGDDDBBEFFFFFHGGGDDBEFFFFFHGGGGDDEEEEHHHHIGGGIJEEHHHHIIGGIIJHHHHHKIIIIIIJJJJJKKKKKIILJJJMMMKKKKKKLJJMMMMMKKLKLLJJMMMMMLLLLLL,AAAABBBCCCCCCAAAADBBCCCCCCEAADDDBBBBCFFEEDDDDDBBBFFFEEDDGGGGFFFFFEEDDGGGGFFFFHEEDGGIIGJJHHHKEEIIIIIJJHHHKEKKIIJJJJJHHKKKKIIIIJJJJHKKKKLLLIJJHHHKKLKLLLMMMMHHKLLLLLMMMMMMM,AAAAAAABBBCCCAAAAADDBBBCCCEEEEADDBCCCCCEEEEDDBBCCCCCEEDDDDFFFCGGGHDDFFFFFGGGGGHDFFFFFFGGGGGHIIIIFFJJJKGGHIIIJJJJJKKKKHHIIJJJJKKKKKHHIILLJLMMMMKHHIIILLLLLMMMHHIIIILLLMMMM,.x...x.x........x.....x.x..x...x.x........x.....x.x.x....x.x.......x......x.x.x...x.x........x.......x.xx...x...x......x...x...x......x...x...x.x....x...x.....x....x...x,619,Medium,True
puzzle_77,13,AAABBBCDDDDDDAABBBBCCCCCDDABBABBBCCCCDDAAAAABCCEFFFDAGAHHHHEEFFDDGGGHHHIIEEFDJGGGKHHIIEEFDJGGGKIIIEEFFDJGGGKKIIEEFFJJGKKKKKIIIJJJJLLKKKIIIJJJJJLLKKKIIMMMMMMLLLLLLLLMMMMM,AAABBBBBCCCCCAAAAAAABCCCCCAAADDABBEEECCFFFDDDBBBEECCFFFDDDDDDEEEEFFFGGDDDEEEEEFFFGGHHHHIIIIJFFGGKKKHHIIIJJGGGKKHHHIIIJJGGLKKKKKKMMJJGLLKLKKKKMMJJGGLLLKKKMMMJJJJLLLKKMMMM,AAABBBCCCCDDDAABBBBCCCDDDDAAABBBCCDDDDDAAAAECCFDGDDDEAEAEECFGGDDGEEEEEEFFFGGGGEHHHFFFFFIIGGJHHHHFKIIIIGGJHHHHKKKLLIIGJJHHKKKKLLIIIJJJKKKKKMLLLLJJJMKKKMMMLMLJJJMMMMMMMMML,....x.x.x....x.x........x......x.x.x....x.x.......x......x.x.x....x.x.......x......x.x.x....x.x........x......x.x.x..x.x.........x....x.x...x..x.......x...x..x.x.....x..,621,Medium,True
puzzle_46,13,AAAABBBBCCCCCAAABBBDBCCCCCAAABBBDDCCEEEAAFFFBDDCCEEEGGFFFBDDDDEEEGGGFFFFHDDIEEGGJKHHHHIIIIEGGJKKKHHHHIEEGGJKKKHHHIIIIGGJKKKKIIILLLGGJJMKKIILLLLGJJMMMMIILLLLJJMMMMMMMMLLL,AABBBBBBCCCCCAABBBBBBDCCCCAAAEBBDDDDCCCAAAEEDDDDDCCCAAEEEEEEEFFFGAAHHEEFFFFGFGHHHHHHHFFGGGGHHHHIIIIIIGGGJHHHIKKIIGGGGJJJHIKLILLGGGJJJKIKLLLMMMMJJJKKKLLLMMMMJJJKKKLLLMMMM,AAABBBBBBBBCCAAAAABBBBBBDCEEAAEFFFBBDDCEEEEEFFFFDDDCEEGGGGFFDDDCCEEEGHGDDDCCCCEEGGHHDDDCCCIJGGHHHHHKCCCIJGGGHHHKKKIIIJJJLHKKKKKIIIJJJLHHKMMKIIIJLLLLMMMMKKMMLLLLLLLMMMMMM,......x..x.x.x.x.x...............x.x.x..x.x.x..............x.x.x..x.x.x..............x..x.xx.x.x..............x.x.x..x.x.x..............x.x...x.x.x......x.......x..x...x,633,Medium,True
puzzle_79,13,AAAAABBCCCCCCAADABBBCCCCCCDDDABBBCEFFCFDDDAABEEEFFFFDDDABBBEEFEEEDDGGGBBEEEEHHDDGGGGBEHHHHHGGGGGGIIHHHJHKGGGLGIIHHJJHKKKGLGIIJHJMMKKKKLLIJJJJMMKKLLLLIJJJMMMKKKLLLIIJMMMM,AAABBBCCCDDDDAAABBBCCCDEDDAAABBBBCEEEEDAABBBFFCCCEEDAAABFFGCCCCEEAAAFFFGGCCEEEHHHIIFGGJJEEEKHHHIGGJJJJELKKHHIGGJJJJLLKKHIIGGGIJJJLKKHKIIIIIIJLLKKKKIMMMMILLLKKKKMMMMMIILL,AABBBBCCDDDDDAABBBBCCCDDDEAABBBCCFCDDDEAAABCCFFFDDDEAACCCFFFFFFEEAAACFFFGGFEEEHAHCIJGGGGEEKHHHIIJJGGKKEKHHHIJJJGGKKKKIIIIJJJJKKKKKIIIJJJJKKKLKKIMMMMMLLKLLLLIMMMMMMLLLLLL,.x.......x.x....x.x.x......x........x.x...x.x.x......x.......x.x....x.x.x.....x........x.x...x.x.x......x.......x.x....x...x.....xx...x...x......x.......x.x....x.x.x....,635,Medium,True
puzzle_54,13,AAAAABBBBBBCCAAAAAAAABBBCCDDDDAEEEEEECCDDDDDDEEEFECCDGGGEEEFFFFCCDGGGEEEHHHFCCGGGEEEEHHFFFCIIGGGHHHHJKKCLIIGIIMHHJKKKLLIIIIMMJJJKKLLILMMMMJJKKKLLLLMMJJJJJKKLLLLMMMJJJJKK,AAAAAAAABBBBCADDDDEEBBBBBCAADDFEEEEBBBCDDDFFEFEEBBCCDGDGFFFEEECCCGGGGGFEEEHCCCGGGGIFEEHHHCCGGIIIFJJHKHKCLGLLIJJJHKKKCLLLIIJJJHHKKCLLLIIJJJHHKKKLLLIIJJJMHKMKLLLLMMMMMMMMM,AAAABBBBBBBBBAAAAACCBBCCCDEEEEECCBBCCCDEEEEEECCCCFFDEEEEEGCCFFFFDHHHHHGCCFFDDDIIHHHGGGFFFDDIIHHHJJGFGGDDIIIIHJGGFGGKDIILIIJMGGGGKKLILLJJMMMMMKKLILLLJJJMMMKKLLLLLJJMMMKKK,..x...x...x..x...x...x..........x...x.xx.x.x...............x.x..x.x.x.x...............x.x.x.x.x.x..............x.x.x..x.x.x..............x.x.x.x.x.x..............x.x..x.,636,Medium,True
puzzle_27,13,AAAAABBBBBCCCAAAABBDDDBCCCAAEAADDDDBCCCAAEEAFFDDBCGGEEEAAFFDBBCGGEHHHFFFFFFCGGEEHFFIIIIGCGGEEHHFIIIIGGGGHHHHFIIIJGGKGHLHHLIIJJJKKKLLLLLLJJJJKKKLLMMMLJJMJJKKLMMMMMMMMJKKK,AABBBBBBBCCCCAAADBBBBBEECCAAADBBBEEECCCADDDDBBEEEFCCAADDDDDFFFFCCGGGGGGGFFFFFHGGGGGGFFFFFHHGIGGGGJKKKKHHIIIGJJJKKKKKHIILGJJJKMKKKHIILJJJJKMMMHHIILJLJJKKMHHHIILLLLMMMMHHH,AAABBBBCCCCCCAAAABBBBBCCCCAAADBBBDBCCCCAAADDDDDEECCCFADDFDDDEECEGFFFFFFHHEEEEGFFIFJHHHHHEGGIIIJJHHHHHKKGIIIIJHHHHLKKGIIMMJJHHLLKKGIIMJJJJLLLLKKIIMMJMMLLLLKKIMMMMMLLLLLKK,.x...x.....x....x...x.x....x...x.....x....x...x.x...x....x......x...x....x.x...x....x.....x....x...x.x..x.x...x..............x.x.x..x.x.x......x........x.x...x.x..x.....,656,Medium,True
puzzle_26,13,AAAAABCCCCCDDAAAABBCBCCCDDEEAABBBBCCCDDEAAABBBFGGGDDEEEBBFBFFGGDDEEHHHFFFFGGDGEEHIIIIIFFGGGEEHIIIJJJGGGKLLHHIIJJJJGGKLLHHHHHJJGGKKLLHLMMMMJJKKKLLLLMMMJJJKKKLLLLMMMMJJKKK,AAAAABBBBBCCCAAAAAABBBCCCCADEEEEEBBBCCCADDDEFFFFGGCCDDEDEFFFGGHHCDDEEEFFGGGHICDDEEFFGGGGHIIDDEJFFFGGGHIIDKJJJFFHHHHIIKKJJJLLLMMMIIKKJKLLLMMMIIMKKKKLLLLLMMMMKKKKLLLLMMMMM,AAAAAABBBBCCCAAAAAABBBBCCCDDAAEBBBBFCCCDDDEEEBFFFFFCDDDEEEFFFFGFCDDDEEEHFHGGFCIIIIIEHHHGGGGIIIIIIIHHHHGJKIKIIILLHHHGJKKKLLLLLLLGGJKKKMLMLLLGGJJKMMMMMMLLGGJJKKKMMMMMJJJJJ,.....x.x....x.x.x......x........x.x...xx.x.x...............x.x.x..x.x.x..............x.x.x..x.x.x...............x.x.xx.x.x..............x.x.x..x.x.x..............x..x.x.,692,Medium,True
puzzle_93,13,AAAABBBCCDDDDAAAABBCCEDDDFAABBBBCCEEDDFAABBCCCEEEDFFABBBGEEEHHDDFAIBGGEEGGHHHFIIGGGGGGGHHHFIIIIIGJGGHHHFIIKKGGJJJJJHFLLKKKKKKKJFFFLLLLKKJJJJFFFLLKKKKMMMMFFFLLLLKKMMMMMMF,AABBBCCCDDDDDAAABBBCCCCDDDAAABBBCCCCDDEAABBBBFFFEEEEGBBFFFFHEEIIEGGFFFFHHHEIIEGGGJFFHHHEEIIGGGJFFHHHEEIIGGGJJJKHHEEIIGGGLJJKKKKKIKLGLLJJMMMKKKKLLLJJJMMMKMKKLLLLLJMMMMMKK,AAAAAAABBBCCCAAAABBABDBCCCEEAAABBBDDCCCEEEEEBDDDDCCCEFFEFDDDDDGGCFFFFFDDDDDGGCFFHHFFIIIGGGJFFHHHIIIIIJGJKKHIIIIILLJJJKKHHHHILLLLJJKKKMMHHHLLLJJKKKMMHMMLMJJJKKKKMMMMMMJJJ,......x.x...xx.x.x..............x.x.x..x.x.x...............x..x.x.x.x.x..............x.x.x..x.x.x..............x.x.x..x.x.x...............x.x.xx...x.x........x......x.x.,697,Medium,True
puzzle_75,13,AAABBBBCCCCCDAAABBBCCCCCDDAAABBECCCDDDDAAABBEECFFDDDAABBGEEEFFHDHGGGGGGEEFFHHHGGIJGGEFFFFHHIIIJGEEFKFFHHIJIJJEKKKKLHHIJJJJEKKKKLLHIMMJMMKLLLLHHIMMMMKKMLLLHLIMMMMMMMMLLLL,AAAAABBCCCCCCAAAAADBBCCCCCAEEEADBBFCFFCAEEEEDBBFFFFFEEEEEDDBFFFFFEEEGGDDDDFFFFEEGGGHDDDIIIIEJJJGHHHHIKKKJJJJGHHHHIKKKJLLLGHHHIIIKKJJLGGGMMIIIKKJLLGGMMMMIIKKLLLLGMMMMMMMM,AAAABBBBBCCCCAADAABBBBBECCDDDDAAABBBECCDDDDAAABFBECCDDGDFFFFFEECCGGGGFFFFEEHCCIIGGFHFFEEHHJIIIGGHHHHHHKJIILGLLHHHHKKJILLLLMMMMKKKJIIILLMMMKKKKJIILLMMMKKKJJJIILLMMMKJJJJJ,......x.x.x..x.x.x...............x..x.x.x.x.x..............x.x.x..x.x.x..............x.x.x..x.x.x...............x.x.x..x.x.x......x........x.x...x.x.x......x.......x...x,741,Medium,True
puzzle_73,13,AAAAAAABBCCCCDAAAAAAABBBCCDDDEEEABBBBCCFDDEEEGGGGBCCFDDEEEEGGGBCHFFDDEEEGGGBHHFFDIIEEGGBBHHFFFIIIIIGGBBHJFFFFIIIIHHHHJJJKKKKKLLHHLJJJJJJKKKLLLLJJJJJMMKMMLLLJMMMMMMMMMMLL,AAAABBCCCCCCCAAABBBBBCCCCCAAABDBBBBBCCCEEEDDDFFBBBFCEEEEEDDFFFFFCEEEDDDDGFFFFFEEEHDIIGGGGGGHHHHHIIIGGGGGHHHJJKKIIIGLLHHJJJKKMIIGGLJJJJKKKMILLLLJJJKKKKMMMMMLJJJJJJJJJMMMM,ABBBBBBBCCDDDAABBBBBBCCCCDAAEEEECCCCCCDAAEEEECFFCCGDAAEEFFFFFCCGDAAEFFFFGFCGGDAHEFIIIGGGGDDHHJIIIIKGGGGGHHJJJIIKKLMMMHHJJIIKKKLLMMHHHJJJJKKKLLMHHHJJJKKKLLMMHHHJJJKKLLLMM,..x.....x.x..x...x.x........x......x..xx...x.x........x.....x..x.x...x.x..............x.x.x.x.x.x..............x.x.x..x.x.x..............x..x.x.x.x.x..............x.x.x.,761,Medium,True
puzzle_38,13,AAAAAABBCCCCCABBBBBBBCCCCCABBBBDDCCCCCCADDDDDDCEECCEFDFFFDDDEEEEEFFFFFFFFEGEHEFFFIFFIGGGEHHIIIIIIIGGHHHHIJIIIJGGGGHHKIJJJJJJGHGHKKJJJJJLMMHHHKKLLLLLLMMMHKKKLLLLMMMMMMMKK,AAAABBBBBBBBCAAAABDEBBBBBCAAAADDEEEECCCFFAADDGEHECCCFFFFDGGGHEECCFFFFDDGHHEECCFFFDDDGGHHHCIJJDDDGGGKHHCIJJJDLGLKKIHIIJJJJLLLKKIHIIJJLLLLLLKIIIILLLMMMMLKKKIKLMMMMMMMKKKKK,AAABBBBBBBBBBAAACCBCDBEEEEFFACCCCDBEEEEFFAFCCCDDDDEEFFFFCCCDDDDEEGGFFFFFDDHDEEGGGFHFDDDHIIIJGGGHHHHHHHIIJGGGJJKKKHIIIJJJJJKKKKHHLLMJJJJKKKHHHLLMMMJJMMMLLLLLMMMMMMMMMLLLL,x...x.x........x.......x.x....x.x.x....x.x.........x......x.x.x..x.x.x...............x.x.x..x.x.x...............x.x.x.x.x.x..............x.x.x..x.x.x..............x.x.x.,767,Medium,True
