name,N,board_1,solution,score,tier,is_solved,symmetry
puzzle_212_180,10,AAA*A*AA*AA*A*AA*********A*AA**A*A**A**A*AA*A*A**A*AA*A*A**A*AA*AA*A*AA**A*AAAAAAAAA**A*A**A**A*A***,....x..x..x.x............x..x..x.x............x..x..x.x............x.xx....x.......x....x..x....x...,91.0,Beginner,True,180
puzzle_213_180,10,A*A*AA*A*A**A****A*A****A***AAA*AAAA*A*AAA*A*****A*AAAAA*A***A*A****A***AAA*AAAA*A*AAAA*AA*A*A**A*A*,x....x......x....x......x....x..x....x..x........x...x.x.....x......x.....x.x....x......x....x..x...,91.0,Beginner,True,180
puzzle_214_lr,10,*A*****AA*AA*AA*A**AA****A*A*A**A*A*A******AA**AA*AAA**AA**AAA*A*A*AAA*AAAA*A*A***A**A*AA*A*AAAAA**A,.x......x.....x.x...x........x..x...x.......x...x.x.x............x.x...x.x...........x.x.....x.....x,91.0,Beginner,True,lr
puzzle_215_90,10,**A**A*AAA*A*AA****A*A*AA*AAA*AA**AAA**A*AA**A***AA***A**AA*A**AAA**AA*AAA*AA*A*A****AA*A*AAA*A**A**,.....x.x...x.x............x.x.x...x.......x......xx......x.......x...x.x.x............x.x...x.x.....,91.0,Beginner,True,rot90
puzzle_216_lr,10,****AA***AA*A*AA*A*****A*A*A****A*A****AA*A****AAA*A*AAAA***AA*A*AAAA*AAA*A*A*AA*A*A**A*AAAAAA**AAA*,....x....xx.x............x.x....x......xx......x.....x.x.....x......x.....x.x....x......x....x..x...,92.0,Beginner,True,lr
puzzle_217_90,10,**A*AAAAAA**A*A*A*AA*A**A*AA********AAAA*AAAA*A******A*AAAA*AAAA********AA*A**A*AA*A*A*A**AAAAAA*A**,..x.x...........x..x.x..x............x.x.x.x............x.x.x.x............x..x.x..x...........x.x..,92.0,Beginner,True,rot90
puzzle_218_180,10,A*AAA***A**A****A*A**A*AA*A****A*AAA**AA*A****AA*A*A**AAAA*A**AA***A*AAAA*A**A*AA*A*AAAA*AA*AAA***A*,x..x............x.x..x.x...........x...x.x.....x.......x...x..x....x..x...x.......x...x.......x...x.,93.0,Beginner,True,180
puzzle_219_180,10,A*A*A**A***AA*AAAA*A***A*****A*A*AAAA*A**A*A**AAA*A***AA*A*AA*A****A*A*AAAAA*AAA*A****A**AAA*AA*A*A*,x.x............x.x.....x.....x.x....x......x....x.x....x......x....x......x....x.x....x.......x...x.,93.0,Beginner,True,180
puzzle_220_lr,10,AAA**AA****A***AAA*AA*AAA***A**AAA*A***AA***A*AAA*A***A*AAA*AA**A*AA**A*AAA***A**A***AAA*AAA*A*A*A**,..x..x...........x.xx...x.......x......xx.....x.......x...x..x....x......x....x..x...x.......x...x..,93.0,Beginner,True,lr
puzzle_221_lr,10,A**AA**AA*A*AA*A**A*AAAA*A*******A*A*AAAAA*AA**A**AA*A*A*A**AA*A*A*A**A*A*A*A*A*A*AAA***A***A**AA*AA,x...x.......x.....x.x....x...........x.x.x.x...........x.x...x.x............x.x...x.x...........x..x,93.0,Beginner,True,lr
puzzle_222_90,10,*AAAA*A*AA*AA**AAA**A*AAA*A******A*A**A*A*A**AA*A**A*AA**A*A*A**A*A******A*AAA*A**AAA**AA*AA*A*AAAA*,.x.x...........x.x..x..x...........x..x.x.x..............x.x.x..x...........x..x..x.x...........x.x.,93.0,Beginner,True,rot90
puzzle_223_lr,10,A***A*A*AAA*****AAA**AA**A***AA*A**A**A**AA*****A*A**AAAAA*A*A*AA*AA*AA**AA*AAA**AAAAA***A*AAA*A*A**,....x...x.x.....x.....x......xx....x......x.....x.....x.x....x.......x...x...x...x...x.......x...x..,94.0,Beginner,True,lr
puzzle_224_90,10,AA*A*A*AA***A****AA******AAA*AAA*A***AA**A*A*AAAAAAAAAA*A*A**AA***A*AAA*AAA******AA****A***AA*A*A*AA,x....x......x....x.......x...x.x.x............x.x..x.x............x.x.x...x.......x....x......x....x,94.0,Beginner,True,rot90
puzzle_225_180,10,A**AAA*AA*A*A****A*A**A*A**A**AA**A*A**AA**AAAAAA*A******AA**AA*A*AA**AA*AA*A*AA*A*AAAA*A*A**A***AA*,.....x.x..x.x...........x..x...x.......x...x.x....x.......x...x...x.......x....x.x....x......x....x.,95.0,Beginner,True,180
puzzle_226_lr,10,A*A*A*A*A*A**A*A*AA*AA*A*A*A***AA*A*A**AAA*A*A*A**AAAA*A*********AAAAAA*AAA***A**AAA*A***AAA*AA**A**,..x...x...x.......x....x.x.....x.......x.....x.x...x.x............x.x.x...x.......x......x....x..x..,95.0,Beginner,True,lr
puzzle_227_90,10,A*AA*A**A**A*AAA*A*AA***AA*AA*AAAA*A*A******A*A**AA**A*A******A*A*AAAA*AA*AA***AA*A*AAA*A**A**A*AA*A,.....x..x..x.x...........x.x..x.x.............x..xx..x.............x.x..x.x...........x.x..x..x.....,95.0,Beginner,True,rot90
puzzle_228_180,10,**A*A**A*AAAA**A*AAA*A*AAAAAA*AAA*A*A*******AAAAA*A*****AAAAAAA*A*A***A******A*A***A*AA****A*AA*A*AA,..x....x..x....x.......x....x..x....x.......x...x.x.....x.....x.x............x.x...x.x.....x.......x,96.0,Beginner,True,180
puzzle_229_180,10,******AAA**AAA*****A***AAA*AA*A**A**A**A*A***A**A*A*AA*AAA*A*AA*AA*AA*A**A***AAA*AAAAA***AA***AAAAAA,......x.x..x.x...........x.x.....x.....x.x...x...........x.x..x.x.....x.......x...x.x.....x.....x...,96.0,Beginner,True,180
puzzle_230_lr,10,A**A*A*AA**A***AAA*AAAA*A*A****AAA*A***A*A***AAA*AA*AA*A**A*A*A**AA*A***A*A*A*AAA*A**AA*A*AA*A*A*A**,...x...x...x.......x....x.x....x.......x.....x.x..x.x.............x.x...x.x.....x.......x....x.x....,96.0,Beginner,True,lr
puzzle_231_90,10,*****A*A*AAA****A**A*AAAAA**AAA*A***A*AA*A*A*AA*AAAA*AA*A*A*AA*A***A*AAA**AAAAA*A**A****AAA*A*A*****,.....x.x..x........x..x.x...........x.x..x.x............x.x..x.x...........x.x..x........x..x.x.....,96.0,Beginner,True,rot90
puzzle_232_90,10,***A*AAAAA*AA**A*A*A******AA*A*A*A*A*AA***A*A*AAAAAAAA*A*A***AA*A*A*A*A*AA******A*A*A**AA*AAAAA*A***,...x....x..x...x...........x.x...x.x...........x.xx.x...........x.x...x.x...........x...x..x....x...,96.0,Beginner,True,rot90
puzzle_233_180,10,*A*AAA*A*AAAA****A****A*A*A**A***A*AA*A**A*AAAAAA*A******A*AA*A**A*AAA*AA*A*A*AAAA*AAAA****A*A***A*A,...x.x....x......x....x.x...........x.x..x.x.............x.xx....x......x.....x.....x.x....x.......x,97.0,Beginner,True,180
puzzle_234_lr,10,**A****AAAA*A*AAAA*A**A*A*AAA**A*A***AA*A**A**AA*A*AA*AA**A*A*A*AAA**AAA*A*A***A*A*A****A*AA*AAAA***,..x....x..x...x...........x.x..x.x.............x.x..x..x....x........x...x.x.....x......x.....x.x...,97.0,Beginner,True,lr
puzzle_235_90,10,A*AA****A**AA*AAA**AAA*A*AAA**A***AAA*A*A***A**A*AA*A**A***A*A*AAA***A**AAA*A*AAA**AAA*AA**A****AA*A,...x....x..x...x.......x...x..x....x...........x.xx.x...........x....x..x...x.......x...x..x....x...,97.0,Beginner,True,rot90
puzzle_236_180,10,**A*A*A*A*AA*AA*A***A******A*AA*A*AA***AAA***AA**A*AA**AAA***AAA**A*A**A*AAAAAA*AAA*A**A**A*A*A*A*AA,......x.x..x.x.............x.x..x.x.....x........x.....x.x...x.x...........x..x.x.x...........x.x...,98.0,Beginner,True,180
puzzle_237_180,10,AA*A*A*AAA*AA*AAAA*A*A**A***AAAAAA*AA******AA***AA**AAA**AAAAAA**A******AAA*AA*A*A****A**A***A*A*A**,x.......x...x...x.......x...x..x....x.......x....x..x....x..x....x.......x...x...x.......x...x.x....,98.0,Beginner,True,180
puzzle_238_lr,10,*AA****AA*AA**A*A**AA*AA***AA*AAA**AA*AA**AAA***AAAA***AAA*****AA**A***A**AAA**A**AA*A*AA*A**AAAA**A,.x......x.....x.x.....x.....x.x.....x......x.....x.x...x.......x...x.......x...x..x....x..x...x.....,98.0,Beginner,True,lr
puzzle_239_lr,10,AA***AAA***A*AA**A*A*AA**AA**A*A*A*A*A*A*A*A*A*A*A**AA*A**AAA*AAA***A*A*AA*A**A*AA*AA**A**A***A*AAA*,.....x.x...x.x............x..x.x.x...........x.x....x......xx...x.......x.....x.x...x...........x.x.,98.0,Beginner,True,lr
puzzle_240_90,10,A*A*A*****A**A*AAAAAA*AAAA**A*A*A*A*A**AA**A*A**A**A**A*A**AA**A*A*A*A*A**AAAA*AAAAAA*A**A*****A*A*A,..x.x.....x.......x...x.x.....x.....x......x....x..x....x......x.....x.....x.x...x.......x.....x.x..,98.0,Beginner,True,rot90
puzzle_241_180,10,A**AAAAA**AA******AAA***AAA*****A****AAAA***AA*AAA***A**AAA****AAAA*AAAAA***AAA***AAAAAA**AA*****AA*,...x...x...x.......x....x.x.....x.....x.x....x.......x...x.......x...xx.x...........x.x....x......x.,99.0,Beginner,True,180
puzzle_242_180,10,**AAA***AA****AAA*A**A*A**AAAA*A***A*A**A*A**AA*A*A*A**AA*A*AA*A*AAA*A****AA*A*AA*A***AAAA**AAA***AA,..x.x...........x.x..x.x...........x.x..x.x.............x.x..x.x...........x...xx......x......x....x,99.0,Beginner,True,180
puzzle_243_180,10,*A*A**A*AA*AA*AA**AAA*A**A*****AAA**A*AAA***AAA**A*AA***AAA***A*AA***AAAAA*AA*A***AA**A**A**A*AA*A*A,.x.x...........x..x.x.x.............x.x.x...x.......x....x......x....x.x....x......x.....x.....x.x..,99.0,Beginner,True,180
puzzle_244_180,10,AA*AAA**AAAAA*A**AA*A**AA*A*AA*AA*****AA**AAAA*AA*A**A****AA**AAAAA**A**A*A**AA*A**AA*A*****AA***A**,...x.x.....x......x....x..x....x.......x.....x.x..x........x....x.x.....x.....x.x...x.......x....x..,99.0,Beginner,True,180
puzzle_245_180,10,*A*A*A***AA*AAA**AA***A*AAAA**AA*A*A*A*A*A**A**A**AA*AA*AA*A*A*A*A*A**AA****A*AAA**AA***A**AAA*A*A*A,...x.x....x.......x...x..x...........x.x.x..x...........x..x.x.x............x.x.x...x.......x....x..,99.0,Beginner,True,180
puzzle_246_lr,10,*A***A**A*AAAAA*****AA*A*AAAA***AA*A*AAA*A*A***AA*A*A*AAA**AAA**A*A*****A*A****A*****AAAAAA*AAA*AA*A,.....x..x..x.x...........x.x.....x.....x.x.....x......x....xx.....x.....x.x...........x.x.x.x.......,99.0,Beginner,True,lr
puzzle_247_90,10,**AAA*AAAA*****A**AA*AAAA*A*A**A*AAA**A*A*A*A***A**A***A*A*A*A**AAA*A**A*A*AAAA*AA**A*****AAAA*AAA**,...x...x.......x...x.x.x...........x..x.x.x..............x.x.x..x...........x.x.x...x.......x...x...,99.0,Beginner,True,rot90
puzzle_248_180,10,A**A**A*AA****AAA*AAA*AAA*A**A***AAAA**A*A*A****AA**AAAA*A*A*AA****AAA*AA*A***A***A***AAAA**A*AA*AA*,x..x............x.x.x.x...........x.x....x......x....x.x...........x.x.x..x............x.x..x..x....,100.0,Beginner,True,180
puzzle_249_180,10,*A**A*A*****A***AAA*AA***AAA****AAAA*A***A*****A*A*A*AAAAA*AAA*A****AAAA***AAA**A***AAA*AAAAA*A*AA*A,....x.x.....x.....x.x....x.......x...x...x.......x.....x.x.....x.....x.x....x.......x...x.x.x.......,100.0,Beginner,True,180
puzzle_250_lr,10,AA**A**AA**A*AAAA***AAA*A*A**AA****A*A****A*AA*A**AA*A**A*AA*AAAA*A*AA***A*A*AA*A*A****AAA**AA*AA**A,.x......x.....x.x.....x......xx......x....x.x...........x.x..x.x...........x.x..x........x...x.x....,100.0,Beginner,True,lr
puzzle_251_90,10,AAAAA*AAA***AAAA**A**A****AA***A*AAA*A**A*A*A**A****A**A*A*A**A*AAA*A***AA****A**A**AAAA***AAA*AAAAA,x.......x....x.x.....x.....x.....x.x....x......x....x......x....x.x.....x.....x.....x.x....x.......x,100.0,Beginner,True,rot90
puzzle_252_180,10,AAAA**A**A*A*A**AAA*A*AA*AAA*****AA**A*A**AA**AA**AA**AA**AA*A*AA**AAAAA***A**A*A***AA*A*A*AA*AA****,.x....x......x....x.x.....x.......x....x..x....x..x....x.......x....x..x...x...........x.x..x.x.....,101.0,Beginner,True,180
puzzle_253_180,10,AA***A*A*A****AAA*AAAAAA*A***AA*A*A*AAAAAA**A***AA**AAA*AA******A*A*A**AAA*A******A***AAAA*A*A*AAA**,.x.....x.......x...xx.x...........x.x...x.......x...x.x...........x.x..x.x.............x.x...x.x....,101.0,Beginner,True,180
puzzle_254_180,10,**A*AA****AA**A*AAAAA*AAAA****A**AA**AA**AAAAAA**A*AA******AA**AA**AA*AAAA****A*****A*AA**AAAA**A*AA,..x..x...........x.x...x.x....x.......x....x..x....x.......x....x..x..x.x...........x.x....x......x.,101.0,Beginner,True,180
puzzle_255_180,10,AA*AAA**AA**AA*AA***AAA*A*AA**A*A*AA**A*A*A*A****A*AAAA*A*A*A*AA**A*A*AA**A*A***AAA**A**AA**AA***A**,.x......x....x.x....x......x....x..x....x........x....x.x.....x.....x.....x.x....x.......x...x...x..,101.0,Beginner,True,180
puzzle_256_lr,10,AA***AAA**A*AA*A**A*A**AA**AA*AAA*A*A*****AAA***AA*A**A*AA*AA*A**AA*A***AA*A**AAAA*A*A*A**A****AAAA*,.x.....x.....x.x....x.......x.....x.x.....x......x....x..x..x.x............x...x.x.x............x.x.,101.0,Beginner,True,lr
puzzle_257_90,10,*A*A***AAA**A**A*AA****A*A*A*AAAA*AAA*A*A****A*AAAAAA*A****A*A*AAA*AAAA*A*A*A****AA*A**A**AAA***A*A*,.x.x...........x.x.....x.....x.x...x...........x.xx.x...........x...x.x.....x.....x.x...........x.x.,101.0,Beginner,True,rot90
puzzle_258_180,10,**A*A*A*A*A***AA*A*AA****AA**A*A*AAAA***A*AA**AAA*A***AA**A*AAA****A*A*AA**AAAA**A*A**AAA*A*A*A*A*AA,..x.x.....x......x.......x...x.x.x............x.x.x...x.......x......x.....x.x...x.x............x.x.,102.0,Beginner,True,180
puzzle_259_lr,10,**AAA***AAA*A*A*A*A**AAA*A***A*A**A*AA*A*A*A*A*A*AAAA*A*A***A*AAA***A*A**A*A*AA*AA***AAA***A*A*A*A*A,..x.....x.x.....x.....x......x....x..x...x.......x....x.x...x.......x....x.x.....x.....x.....x.x....,102.0,Beginner,True,lr
puzzle_260_90,10,*AA**A**AA**A*A**AA*A***AAAA**AA*A***AAA*A*AA*A**AA**A*AA*A*AAA***A*AA**AAAA***A*AA**A*A**AA**A**AA*,.....x...x..x....x..x....x.......x....x..x....x......x....x..x....x.......x....x..x....x..x...x.....,102.0,Beginner,True,rot90
puzzle_261_180,10,AA*A*A*AAAA*A**A*A**AAA*A*AAA**AAAA*AA*AA*A*****A*A*AAAAA*A**A**A****AA***A*A***AA*A*AA*A****A*A*A**,.......x.x..x..x....x......x....x.x.....x.......x....x..x....x.......x....x.x....x......x....x.x....,103.0,Beginner,True,180
puzzle_262_180,10,AAA*A*A*AA*A*AAA**AA*A*A*AA****A**A*A*AA*AAA**AAA*A***AA***A**A*A*AA*AAAA**A*A*A**AA***A*A**A*A*A***,....x.x....x......x....x.x.....x......x....x..x...x........x..x....x..x....x...........x.x..x.x.....,103.0,Beginner,True,180
puzzle_263_180,10,*AAAA**A**A*****A*AAA**AA*******A*A**A*AA**A*AA**A*AA**A*AA**A*AA*A*AAAAAAA**AA***A*AAAAA*AA*AA****A,..x.x...........x.x.x..x.............x.x...x.x.....x......x.....x.x...x.x............x.x...x.......x,103.0,Beginner,True,180
puzzle_264_180,10,AA*A**AAA*AA*A*A*A***A***AA*AAA*AA**A*AAAA**A**AA*A**AA*AA****A*AA**A***A**AAA*AAA*A*A*A**A***AA*A**,......x.x..x.x...........x...xx.x...........x...x.x.....x.....x.x............x.x.x.x...........x.x..,103.0,Beginner,True,180
puzzle_265_lr,10,**A*A*A*AAA*A*A*A*A*****A*AAAAAAAA*A*****AA*A*A**AAAAAA*******A**AA*AA*A***AAA*A*AAA*A***AA***A*AAA*,....x...x...x...x.......x...x.x.x.............x..x.x.x...........x...x.x.....x.....x.x....x......x..,103.0,Beginner,True,lr
puzzle_266_90,10,***AA*A**AA*A*A**AAAA***AA*A*A*AA*A*AAA*AA*A*A********A*A*AA*AAA*A*AA*A*A*AA***AAAA**A*A*AA**A*AA***,....x....x..x....x..x...x...........x.x..x.x............x.x..x.x...........x...x..x....x..x....x....,103.0,Beginner,True,rot90
puzzle_267_180,10,A**AA**A*AA*A*AA*AA***AA*A*A*A**A*A***AAAA***A*AA*A**A*AAA****AAA*A*AA*A*A*A**AAA**A**A*A**A*AA**AA*,....x....xx.x............x.x....x......x.....x.x..x..x............x.x..x.x............x.x..x..x.....,104.0,Beginner,True,180
puzzle_268_180,10,*AAAA*A*AA*A*AA*A*A******A***AAAA*A*AAA*A**AAAA**A*AA****AA*A***A*A****AAA*AAAAAA*A*A**A*A**A*A****A,......x.x..x.x...........x...xx......x.....x.x.....x......x.....x.x.....x......xx......x....x.x.....,104.0,Beginner,True,180
puzzle_269_lr,10,A*A***AA*A*AA**A*AA**A*A*A*******A***AAA**A*A**AA*AA*A*AA**AAAA*AAA***A*A*A*AAAAA**AA*A**A*A*AAA**A*,x.x............x.x...x.x.............x.x..x.x...........x..x.x..x...........x.x.x..x...........x..x.,104.0,Beginner,True,lr
puzzle_270_lr,10,A*AA*A**A*AA*AA**A***AAA*A***AAA**A*AA****AAA***AAAA**A*AA****AAA***AA*****AAAAAA**AA**AA*A*AA*A**A*,...x.x.....x.....x.......x...x.x.....x.....x.....xx.....x.....x.x...........x.x.x...x.......x.....x.,104.0,Beginner,True,lr
puzzle_271_90,10,*A**A**A*AA**A*AAAA***A*A***AAA*A**AAA*AA*A*A*A*A**A*A*A*A*AA*AAA**A*AAA***A*A***AAAA*A**AA*A**A**A*,.x..x...........x.x...x.x...........x..xx.x..............x.xx..x...........x.x...x.x...........x..x.,104.0,Beginner,True,rot90
puzzle_272_180,10,A**A**A*AA*A***A**A******A*A*AA*AA**AAAA*A**AAA***AAA***AA*A****AA**A**A*A*AAAAAA*AA*AAA*A**A*AA*AA*,...x....x..x...x...........x.xx.x...........x.x...x.x...........x...x..x....x......x.....x.....x.x..,105.0,Beginner,True,180
puzzle_273_180,10,*AAA*A*A**A*A***A**A**AA*A**AA*AA****AAAA**AAAA*A*A*A****AA****AAAA**A**AA*A**AA*AA*AAA*A*AA*A*A***A,..x....x..x........x...x.x.....x.....x.....x.x....x.......x.....x.x.....x.....x.....x.x....x.......x,105.0,Beginner,True,180
puzzle_274_lr,10,A*A*A*A*A**AA*A*A**AAA*AA**A****AA*A**AA*AAA*A***A*AAA*A***A*A*A*A*A*AA***A*AAA*A*AA*A**A*A*A**AA*A*,......x.x...x.x.....x......x.....x.x.....x.......x...x.x.....x.......x....x..x..x.x.............x.x.,105.0,Beginner,True,lr
puzzle_275_90,10,*AAA*A***AA*AAAA*AA*A*A*A*****AAA*A*AA****AA*A***AA***A*AA****AA*A*AAA*****A*A*A*AA*AAAA*AA***A*AAA*,.x.x...........x..x.x.x...........x.x.....x......xx......x.....x.x...........x.x.x..x...........x.x.,105.0,Beginner,True,rot90
puzzle_276_180,10,***A*AA**A**AA***AAAAAAA****A*A*A*AAA**A*A****AAAA****AAAA*A*AA***A*A*A*AAAA*******AAA**AA*AA**A*AAA,...x.x...........x.xx.x...........x.x....x......x.....x.x.....x.....x.x....x.......x.....x.x.....x..,106.0,Beginner,True,180
puzzle_277_180,10,A*A*A*AAA*A**A**A**A*A*AAAA*AAAAAA*AA******A*AA*AA**A**A*AAAAAA**A******A****A*A*AA*AA*AA*A***A*A*A*,..x.x.....x.....x......x....x..x...x.......x.....x.....x.x..x.x..............x.x.x..x...........x.x.,106.0,Beginner,True,180
puzzle_278_lr,10,A*A*A*A*A**A***AAA*AA*A**AA*A**AAA*A***AAA*AA**A**A*A**AA*A*AA*A*A*A*******AAAAAAAAA*A****A*A**AA*A*,..x.x............x.xx....x......x......xx...x...........x.x..x.x...........x.x...x.x............x.x.,106.0,Beginner,True,lr
puzzle_279_90,10,***A*A*AAA*AAA*A***A*A****AA*AAA**A*AA****AA*A*AAAAAA*A*AA****AA*A**AAA*AA****A*A***A*AAA*AAA*A*A***,.....x.x...x.x............x..x.x..x............x.xx.x............x..x.x..x............x.x...x.x.....,106.0,Beginner,True,rot90
puzzle_280_180,10,AA**A***AAA*AA***AA**AAA*AA**AAA*A**A*A*AAAA**A*AA**A*AA****A*A*AA*A***AA**A***AA**AAA**A***AAA*AA**,.x.......x...x...x.......x...x.x.x............x.x...x.x.....x......x....x..x....x.......x.....x.x...,107.0,Beginner,True,180
puzzle_281_180,10,****AAAA**A*A*A*****A**A**AA*A**AAAA*A***AAA****A*A*AAAA***AAA*A****AA*A**AA*AA*AAAAA*A*A*AA****AAAA,....x.x...x.x..............x.x...x.x.....x......x....x.x.....x.......x....x..x..x.x.............x.x.,107.0,Beginner,True,180
puzzle_282_lr,10,***A*A*AAA*A*AA**A*AA***A*AAA*A**AA**AA*AA***AAA**A*A*A*A*A**A*AA**A*AAAAAA******A***AAA*A**A*A*A*AA,.....x..x..x.x............x.x.x..x...........x.x..x.x..............x.x.x..x...........x..x..x.x.....,107.0,Beginner,True,lr
puzzle_283_90,10,A*A*A*****A**A*AA*AAAA*AA**AA*A*AAAA***AA*A*A***A**A***A*A*AA***AAAA*A*AA**AA*AAAA*AA*A**A*****A*A*A,..x.x...........x.x..x.x...........x...xx.x..............x.xx...x...........x.x..x.x...........x.x..,107.0,Beginner,True,rot90
puzzle_284_180,10,*A*A***A*AAA*AA*A*A*A***A*A*A*AAAAAAA*A*A**A***AAA***AAA*AA*A*A*******A*A*A*AAA*A*A*A**A***A*AAA*A*A,...x.....x.x....x.......x...x..x....x......x.....x.....x.x..x.x...........x...x.x.x............x.x..,108.0,Beginner,True,180
puzzle_285_180,10,*AAA**AA*A*A***AAAA**AAAA**A*AAAA*A*A*A*A*A*AAA*AA**A***A*A*A*A*A*A****A*AA****AA****AAA*A*A**AA***A,.x.x...........x.x...x.x............x.x...x.x...........x.x.x.x...........x....xx......x.......x...x,108.0,Beginner,True,180
puzzle_286_180,10,AAA**A*A*A*AA*A*******A*A*AAAAA*AA**AA*AAAAA***A*A*A*AAA*****A**AA**A*****A*A*AAAAAAA*A**A*A*A*AA***,x......x....x.x...........x.x.x.x..............x.x...x.x.....x......x.....x.x....x.......x...x.x....,108.0,Beginner,True,180
puzzle_287_lr,10,*A*A*AAA*AAA*A**A*A*****A*A**AAA*A*A*AA*AA**AAAAA***AA*****A**A*A*A**AAAAA*A*AA***A*AA*A*AA*A*A***A*,.....x.x...x.x............x..x.x.x...........x.x....x......x....x.x...x.......x...x.x.....x.......x.,108.0,Beginner,True,lr
puzzle_288_90,10,AAAA*AA***A*A*A**AA*A*A**AA****A*A***AA**A*AA*AA*AA*AA*AA*A**AA***A*A****AA**A*A*AA**A*A*A***AA*AAAA,x....x......x....x..x....x.......x....x..x....x......x....x..x....x.......x....x..x....x......x....x,108.0,Beginner,True,rot90
puzzle_289_180,10,AAA****A*AA**A*A***AAAAA*A**AAA***A*AA****AA**AAA*A***AA**AAAA**A*AAA***AA*A*****AAA*A*AA**A*AAAA***,.......x.xx....x......x.....x.x...x.......x...x.......x....x.x.....x.....x.x.....x......x....x..x...,109.0,Beginner,True,180
puzzle_290_180,10,***A*AAAA*AA**A*A******AA***AA*AA**A*A**AAA***AA*A*A**AAA***AA*A*AA**A**AAA**AAAAAA*A*AA**A****A*AAA,...x....x..x....x......x.....x.....x.x..x.x...........x.x....x.......x....x..x..x.x............x..x.,109.0,Beginner,True,180
puzzle_291_180,10,A*AA**A*AAAAA*AA*****AA*AA***A*A***A*A**AA*A*AA***AAA**A*A**AA*A*AAA*A*AAA**A**AAAAA**A*****A*AA**A*,......x.x.x...x.......x......x.....x.x...x.x...........x.x...x.x............x..xx.x...........x...x.,109.0,Beginner,True,180
puzzle_292_180,10,*A**AAA*A**AAA**AA**AA**AA******AAA*AA*AAAA****AAA***AAAA****A**A***AAAAAA**AA**AA**AA***AA*A***AA*A,....x...x...x...x...x...x.......x...x...x.......x....x.x.....x.......x...x...x...x...x...........x.x,109.0,Beginner,True,180
puzzle_293_lr,10,A*AA*A**A*****A*AAAAA****AAAA**AA*A*A**A**A*A*A*AAA*A**AA*A****A*A*AAA*AA*A*A**A***A*A*AAA*AA**AA**A,..x.....x.....x.x...x.......x.....x.x.....x......xx....x.......x...x...x.......x...x...x...x...x....,109.0,Beginner,True,lr
puzzle_294_90,10,**AA*A*A*AAA**AAAA*A**AA*AA*A*A***AAA*A******A*A*AA*A*A******A*AAA***A*A*AA*AA**A*AAAA**AAA*A*A*AA**,...x...x...x...x.......x....x.x....x...........x.xx.x...........x....x.x....x.......x...x...x...x...,109.0,Beginner,True,rot90
puzzle_295_180,10,**A*A**AA*AAA*A***AA*AAA**A***AA*A***AA*AA**AA**A*A*AA**AA**A**AAA*A**AAA*AA***A**AAA*A***A**AA*A*AA,..x....x......x....x.x....x......x....x..x...x.......x...x..x....x......x......x....x.x...x.......x.,110.0,Beginner,True,180
puzzle_296_180,10,AA****AAAAA*AAAA**A*A**A***AA*A*A**AAA**AA*A***A*A*A*AAA*A**AA***AA*A*A**AAA*AA*A*AA****A*****AAAA**,.x.......x...x.x....x......x....x..x...........x.x.x.x............x.x.x...x.......x.....x.....x.x...,110.0,Beginner,True,180
puzzle_297_lr,10,*AA**AA**AA*A*A*A*A**A***AAA*A*A***AAA*A**AA*A**AAAAA*A*A***A**A*A*AA*AA***AAA****AA*A**AAAA*AA**A**,..x...x...x...x............x.x.x...x.......x....x..x....x......x....x.x....x......x......x....x..x..,110.0,Beginner,True,lr
puzzle_298_lr,10,*AAAA****AA**AA**AA*AA*A*A*A**AA*AA**A***AA*A*A**AAA**A*AA**A*A**AA*A*A*A**AA*A*A*AAA***A*A*A*A*A*A*,.x.......x...x...x..x....x.......x...x...x.......x....x.x.....x.....x.x....x......x.....x.....x.x...,110.0,Beginner,True,lr
puzzle_299_90,10,A*A**AAA**AA*A*AA**A*A****AAA****AAA*A*A**A**A*AAAAAA*A**A**A*A*AAA****AAA****A*A**AA*A*AA**AAA**A*A,x......x.....x.x.....x......x....x.x...........x.xx.x...........x.x....x......x.....x.x.....x......x,110.0,Beginner,True,rot90
puzzle_300_180,10,A*AA*A*A**AAAA***AA***A*A*A**AA*A***AA******AAAA**AA****AAAAAA**AAA*A**AA*A*A*AAA**AAA****AA*A*A**A*,.....x.x...x.x............x..xx.x...........x..x...x.......x....x.x.....x.....x.x....x.......x....x.,111.0,Beginner,True,180
puzzle_301_180,10,A*A*AA***A***A*A*A*AA*A**AAA**AA*AA***AA*A*A*A**AA**AA*A*A*A**AAA**A**AA***AA*A**A*A*A*AAA*AAA**A*A*,..x.x............x.xx....x.......x....x..x...x...........x.x..x.x.....x.....x......x....x..x....x...,111.0,Beginner,True,180
puzzle_302_180,10,*AAA***AAAAA**AAA**AAAA*********A*A*A*A*A*A***AAAA****AAA*A*A*A*A*A*AAAAAAAAA****AA***AA*****AAA***A,.x.....x.......x...xx.x...........x.x.....x.....x.....x.x...x.......x....x.x.....x.....x.....x.....x,111.0,Beginner,True,180
puzzle_303_lr,10,*AA**AA***AA**AA*AAAAAAA***A***A**A**A*A**AAAA*A**AA****A*AAA*AA*AA*A*****AAA*AA**AA**A***A**AA**AAA,.x...x...........x.x.x.x.............x.x...x.x....x.......x...x...x.......x...x...x...x...x...x.....,111.0,Beginner,True,lr
