name,N,board_1,board_2,board_3,solution,score,tier,is_solved
puzzle_1180,12,AAAABBBBBBBCDDAAAEBEEEECDDDDAEEEEECCDDDDDEEEECCCDFDDEEGEHCCCDFDGGEGHHCIIDFJGGGGHHHIHFFJJGGHHHHHHFFJJKKHHHHHHFFJKKKKHHHHHFFKKKKKKLLHHFFKKKKKLLLLH,AAAABBBBBBBBAAAABBBCCCDEFFAABCCCDCDEFFFABCCDDDDEGFFFGHDDDDDEGFFGGHHDDDDEGFGGGHHHDIEEGGGGGHHHIIEEGGGGGHHIIIIEJGGKKKKIIILLJJJKKKKLLLLLJJJKKKLLLLLL,AABBBBCDDDDEAABBBBDDDDDEAABBDDDDDFDEAABBBGDFDFFEAAAAGGGFFFFEAAAGGGGFFFEEAAGGGGGGHFEEAAGGGGGHHFHEIJJJKKKHHHHEIIJKKKKHHLLEIJJIIIKHHLLEIIIIIILLLLLL,......x........x...............x.....x...................x.............x.....x..............x.....x.............x.......x.....................x.,239,Medium,True
puzzle_1339,12,AAAABBBCCCCCAAABBBBCCCCCAAAABBBBCDDDAAEEEBBBDDDDEAEEEEFFGDDDEEEHEEFFGGDIEEJHFEFFGGIIJJJHFFFKGIIIJJJHFFFKKKIIJJJHHFKKKKKIJJJLLKKKKKKIJJLLLKKKKKKI,AABBBBBBCCCCABBABBBBCDCCAAAABBBBDDCDAAEEEBFBDDDDEEEEEEFFFFDDEGEHHHFFFFIIGGEJHHKFFIIIGJJJHHKFFFIIGJJJJJKFKKIIGGGJJKKKKKKIGGGLLLKLKKKIGGLLLLLLKKKI,AAAABBBBBCDEAAAABBBBBCDEAAAABBBEEDDEAAFAGBBEEDDEFFFFGGEEEEDEFFHFGGEEEEEEFFHHGGGEEEEIJHHHGGGGGEEEJHHHHGGKKKEEJLHHHGGKKKKEJLLHHLKKKKKEJLLLLLLKKKKE,.........x........x......x....................x...x.................x..............x.....x.........x...............x....x...............x.......,239,Medium,True
puzzle_453,12,ABBBBCCDDDDEABBBCCCDDDEEABBBCCDDDEEEBBBBCCDDDFEEBBBBCGDDFFFEBBBBHGGFFFFEBBHHHGGGFFIEBBHHHGGGGFIIBJJHGGKKIIIIJJJJKKKKKIIIJJJJJKKKLLIIJJJJJLLLLLLL,AAABBBBBCCCCAABBBBBBCCDCEABBFBBBCCDCEAEBFBBBCGDDEAEFFHGGGGGGEEEFFHHGGGGGEEFFFFHHGGIIEEFFHHHHGGIIJJJFFKKHGGIIJJJKKKKKKGIIJJJKKKKLLGIIJJJKKKKLLLII,AABBBBBCCCDDAABBBBBCCCCDEEBBBBCCCCCDEEEBBBCCCFDDEEGGBGGCFFFDEEGGGGGHFFFFEEGGGHHHFFFIEEGGHHHHIIIIEJJGHHKKIIIIJJJJHHKKKIIIJJJJJHKLLLLIJJJJJHLLLLLL,x...............x...............x..............x.........x...x.............x.............x................x.......x.......x................x....,240,Medium,True
puzzle_991,12,AAAAABBBCDDEAAAAABBBCCDDAAAAABFBCCCDAAAGGBFCCDDDAAAGGGFFCDFDAAAAGGFFFFFDAAAHHGFFFFFDAAIHHHHFFJJJAAIIIHFFJJJJAKILLLFFFJJJAKLLLLLJJJJJKKKLLLLJJJJJ,AABBBBBBCDDDAABBBBBCCCEDAAABBBBCCCEEAAAFFFBCCEEEAAAFFFFCCCEEAAAAFGGCHHEEAAAIIGGGHHHHJAJIIGGGHHHHJJJJIIIGHHHHKJLLIIHHHHHHKLLLLLLHHHHHKLLLLLLHHHHH,AABBBBBBCDDDAABBBBBBCCDDAAAEBBBCCCFDAAAEEEECCFFFAAEEEEEECFFFAAEEEEEGGGFFAAAHHEGGGGGFIIAHHHGJGGJJIIIHHHGJJJJJKIILHHJJJJJJKKLLLHHJJJJJKKLLLHHJJJJJ,...........x......x.............x.............x......x.......x.................x........x.........x..................x.....x........x...........,240,Medium,True
puzzle_1516,12,AABBBBCCDDDDAABCBCCCDDDDAAACCCCEEDDDAAACCFCEEDDDGACCCFFEEEEDGACCCFFFEHHDGACCCFFIEHHHGGJJCFIIIHHHGJJJJIIIIIKHJJJJJJIIIKKHJJJJJJLIIIKKJJLLLLLLKKKK,AAAAABBBBCCDAEAAABBBCCCDEEFAABGBCCCDEEFAGGGHHCCDEEAAGGHHHHHDEEAGGGHHDHHDEEAGGGGHDDDDEEEEGGIIDIDDJJEJKIIIIIIDJJJJKIKIIIILJJJKKKKILLLLJJKKKKKILLLL,AAAABBBBCCCCDAAABBBBCCCCDDDABBBCCCCCDDDDDEBFFCCCEEDDEEFFFCCCEEDEEEEFFFCGEEEEEEEEFCCGHIEEEEEECCCGHIIIJEEKCCLGIIIJJJKKCLLLIIIJJJKKLLLLIIJJJJJKLLLL,...x..............x..............x....x.................x........x.................xx..................x.....x....................x.....x.......,240,Medium,True
puzzle_2967,12,AAAABBBCCDDDAAABBCCCCDDDAABBBBCCCDDDEAAEFFCGCDDDEEEEEEGGGDDDEEEEEEGGGGDDHHEEEEGIGIDDHHHEEJJIIIDKLHHEJJJKIIKKLLLJJJJKKIKKLLLLJJJKKKKKLLLLLJJKKKKK,AAAABBBCCCCCAAABBBBCCCCCAAAABDDCCCCCEFFADDDGCCCHEFFAFDGGGGGHEFFFFDGGGGHHEEEEDDGGIHHHEEEDDJJIIHHHEEEDJJJIIIIIEEKJJJJJILLLKEKKJJJJLLLLKKKKKJJJLLLL,ABBBBCCCCCCCABBDDDDCCCCCABBDDEECCCCCAFFEEEEGCCCHAFFFFEGGCGGHAFFFFFGGGGHHAAFFFFGGIIIHAAAFFJJIIIHHAAAFJJJIIIIHAJJJJJJJIIKKALJJJJJJKKKKALJJJJJJKKKK,..x.............x...............x........x.............x.......x...................xx....................x........x...............x..x..........,240,Medium,True
puzzle_43,12,ABBBBBBBCCCCAAAAAABDCCCCAAAAAADDECECAAAAADDDEEEFGAGHHDDDDDEFGGGHHHDDDEEFGGIIIHHDDEEFJKIHHHHHHFEFJKKHHHKKKFEFJKKKKKKKLFEFJKKKKKKLLFFFJKKKKKKLLFFF,AABBBBCCCCDDAAABBBCCEDDDAAAAAACCEEDDAAAAACCCEEDDFFAGCCCCCEEEFFFGGHCCCEEEIFFGGHCCCEJEIIGGHHHHHHJJIIIGGHKKKKJJIIIGGKKKKKJJIIIKKKKKLJJJIIIKKKKLLLJJ,AABBBBBBCCCDAABBBBBECCCDAAABBBBECCCDFFABBBBECCCCFFFGGBBEECCCFFFGGHBEECCCIFGGGHHEECCJIIGGHHKKKJCJIIIHHKKKKJCJIIIKHKKKKJJJIIIKKKKLKJJJIIIKKKKLLLJJ,....x..................x..x..................x.........x.....x.............x.............x......x.................x...............x.........x...,241,Medium,True
puzzle_203,12,AAAAAABBBBCCAAAADDBEBBCCAAADDDBEBCCCFAGGDDEEEECCFGGGDDDEECCCFFGGGDDEECCCFFHGGDIIIIJCFHHHIIIIIKJCHHHHHIIIIKJCHHHHLLIIIKJJHHHHLLIIIKKJHHHHLLIIIKKJ,AAAAAAABBBBCAAAAADBBBBECAFAGHDDDBBECFFGGHHDDDEECFGGGHHHDDEECFFGGGHHHDDECFFFGGIIDDDCCJJFJIIIDDDCCJJJJIKIDDLCCJJJJKKIDLLCCJJJKKKKLLLLCKKKKKKKKLLLC,AABBBBCCCCDDABBBBBCCCCDDAABBBBECCDDDFABBBEEEDDDDFBBBGGEEEDDDFBBBBHHEEEDIFBBJBHHHHHIIFKKJHHHHHHIIKKKJHHJHHLIIKKJJHHJHLLIIKKJJHHJHLLLLJJJJJJJHLLLL,.x..................x.............x........x.........x.........x........x.................x.......x....................x.........x......x.......,241,Medium,True
puzzle_375,12,AAAAABBCCCCCAAAAABBBCCCCADAAABBBEEEEDDDDBBBBEEEEFDDFGGHHEEEEFDFFGGGHHIEIFFFFGGGHHIIIFFFFFGIIIIIJKKFFFGIIIIJJKKKFFLIIIIJJKKKKLLLIIJJJKKKLLLLLIJJJ,ABBCCDDEEEEEABBCCDDDEEEEAACCDDDDDEFEAACCDDDGGFFFAAACHHGGGGFFCACCHHGGGFFFCCCHHHHGGFFFCCCCCHHIIIJJKCCCHHIIIJJJKKKCLLLIJJJJKKKKLLLIJJJJKKKLLLLLJJJJ,AAAAABBCCCCCDAAAABBECFCCDAAABBBEEFCGDAAABBBEEFCGDAAHIIEEFFFGDAHHIEEEJFJGDHHHIIIJJJJGHHHHIIIJJJGGKHHLIIJJJJGGKHHLLIJJJJGGKKLLLLLJJJGGKLLLLLLJJGGG,.........x....x...............x.....x.....................x........x.........x.........x................x..............x.x..............x.......,241,Medium,True
puzzle_135,12,AAABBCDDDDDDAAABBCCDDDDDAAABCCCCDEEDAAABCCCCEEEDAAABCFCGGEHDAAFBFFCGGEHHIJFFFFCGGGHHIJJIFFCGGGHHIJIIFFKGGGLHIIIIIKKKKLLLIIIIIKKKKLLLIIIIIKKKKLLL,ABBBBCCDDDDDABBBBCCDEDDDABBBCCCCEDFFABBBCCCEEEFFBBGBCCHHEEEFBGGBBHHHEEEFGGGIBHHHHEEFGGGIBIHHHHEFGGJIIIKKKKFFJJJJIKKKKLFFJJJJJKKKLLFLJJJJJKKLLLLL,AAABBCCCDDDDAAAABBCCDDDEAFABBBCCDCCEFFFBBBCCDDCEFFFGBBCCCCCEFGGGGBHCCCEEGGGGGHHHHCEEGGIIIHHJHHEEGKIIIIJJHJJEKKKIIJJJJJJLKKKKIJLJLLJLKKKKIJLLLLLL,........x......x.............x......x....................x.............x.......x.....x..............x.............x.......x...................x.,242,Medium,True
puzzle_1114,12,AAABBBCCCCCCAABBBBCCCCCDABBBBEEFFDDDABBBEEFFDDDDAGGHHEFFFIIIGGGHHEFFFFIIGGGHHHHFFFIIGGGGHHJFKFIILLGGHJJJKKIILLGLHJJKKKIILLLLLJKKIIIILLLLJJJIIIII,AAABBBCCCDDDAABBBBCCCCDDAABBBEEECCDDABBEEEEEECDDFFFEEEEEEDDDFFFGGEHHDDDDFFFFGIIHHDDDFFFFFFIIIJJDKFIIIIIJIJJJKIIIIIJJJJLLKIIIIIIJJLLLKIIIIIIJJJLL,AABBBBBCCCCDAABBBBCCCCCDAABBBEEFCCCDBBBBEEEFFFCDBBEEEEEFFFDDGGGGHEFFFFFDGGHHHHFFFFFDGGGGHHIIFJFDKGGGHIIILJFJKKGGHILLLJFJKKKKIIILLJFJKKKKIIILJJJJ,.x...................x.....x...................x.....x.............x........x.........x...............x.............x...x.....................x.,242,Medium,True
puzzle_1440,12,AAAAABBBBCCCAAAAABBBDCCCAAAAAAEDDDCCFAAAAAEEDDCCFGGAAAEEHHHHFGGGAEEHHHHHFGGGGEEHHIHIFFGGGGEEHIIIJJGKKLEIIIIIJJJKKLLLIILLJJJKKKLLLILLJKKKLLLLLLLL,AAAABBBBBBBCAAAABABBDCCCAAAABADDDDCCAAEAAAADDDCCFEEAAGGGHHHHFEEAAGGHHHHHFEEEEEGHHHHIFEEEEJGHHHIIFKKLLJIIIIIIKKLLLJIJIIIIKKLLLJJJJIIIKKKLJJJJJJII,AAAABBBCDEEFAAAAABBCDEEFAAAAAABDDDEFGAAAAABBBDEFGGGAABBBBFFFGGGGABBBHHFFGGGGBBIBBHFFJJGGGIIBHHFFJKKKKIIFFFFFKKKKKKIIFFFFKKLLLIIIIFFFKKLLIIIIIIFF,.......x..............x.........x.......x.............x..............x....x.........x......................x.x.............x.............x......,242,Medium,True
puzzle_265,12,ABBBCCCDDDDEABBBCCFFDGGEABABCCFGGGGEABABCFFFGGEEAAABFFFFFGEEAABBBFFFFGHEAABBBBFFHHHHABBBIIFJHHHHKKKIIIJJJHHHKKKKIIJJJHHHLKKKIJJJJJHHLKKKIJJJJJHH,ABBBBBBCCCCCABBBBBBCCDDDABBBBBCCDDDDABAAEECEDDFFABAAEEEEEDFFAAAGGEEEEHFFAAIGGGEEHHHHAAIGIGGJHHHHKKIIIGGJJHHHKKKKIGJJJHHHKKKKIJJJJJHHLLKKIJJJJJHH,ABBBBBCCDCCCAABBBBBCDCEEAAABBBBCCCCEAAAFBBGCCCEEAAAFGGGGGCHHAAAFFGIGGHHHAFFFFIIGHHHHAAJJIIIHHHHHJJJIIIIKHHHHJJJJJIIKKHHHLJLJJIIKKKHHLLLJJIIKKKHH,........x........x...............x.............x......x......x.............x..................x.....x.........x................x....x...........,243,Medium,True
puzzle_496,12,ABCCCCCCCCDDABCCCCCCCEDDABCCCCCCEEEEABCCCCCFFEEGABCCAFFFFFFGABACAFFFFFFGAAAAAAHHFFGGIIIJJJHHFFGGKKIIIJHJFFGGKKKIJJJJFFGGKKKLLJJJJFGGKKLLLJJJJJJG,ABBCCCCCDDDDABBCCCCCEEEDABBBCCCCCEEEABBBBCCFFEEGABBHHCFFFFGGABHHHHFFFFGGAAHHHHIIIFGGAAAHHJIIIIGGAAAHJJIIIIGJKAAJJJJIIIGJKKKKLJJJJJJJKKKKLLLLLLLJ,AAAAAABBCCCCAAAAAABBBDCCAAAAAABBDDDDAAAEEAFFDDDDAEAEEFFFFFGDAEEEEEHHFGGGEEEEEEHHHHHGEEIEEJJHHHHGIIIIJJJHKHGGIIIIJJJHKHHGLLIIKJJJKHGGIIIKKKKKKKKG,..........x.......x..............x...x..................x..............x...x...............x......x..............x......x...............x.......,243,Medium,True
puzzle_786,12,AAABBBBBBCCCABBBDBBBCCCCAABEDBBBBBCCAEEEDBBFFFCCEEEEEFFFFCCGEEEEEEEFGGGGEEHHHHFFFGGGHHHHHHHFIGIIHHHHHHJIIIIIKHHHJJJIIIIIKKKKJJIILIIIKKKKJJIIIIII,AABBBBCCCDDDAABBBBCCCDDDEABBCCCFCDDDEEBECCCFFDDDEEBEEFFFFFDDEEEEEFFFFFDGEEEHHHFFFIIGHHHHHHHFIIIGHJHHHKKIIIIGHJHKHKKLLIIIHJHKKKLLLLLLHJHHKKKLLLLL,AAABBBCCCDDDAABBBBCCCCDDAABBBCCCCDDDAEEBBFCFGDDDEEEBBFFFGGDDEEEBBFFFGGDHEEEIIIFFGHHHIIIIIJJGGGGHIIIKIJJGGGGHIKKKJJJGLGGGIKKKJJJLLLLLKKKKJJLLLLLL,x...............x.............x...............x........x......x....................x...x.................x.......x..............x....x..........,243,Medium,True
puzzle_1055,12,AAAAABCDDDDDAAEEEBCDDDDDAAEEBBCCDDDDAAEFFBCCDDDDGEEEFFCCDCHHGEEFFFCCCCCHGGFFFFFICCCHGGGFFFIICJJHGGKKFJJJJJJJGGGKKKJJJJJJGKKKKLJLJJJJGGKKLLLLJJJJ,AAAAABBCCCDEAAFFBBBCCCDEFFFBBBBBCCDEFFGGBBBBCCEEFFGGGBBCCEEEHGGGGGCCCEEEHHIIGGJJCCEEHHIIGGGJJJJEHIIIIIJJJKKELLIIIILJKKKKLLLLILLLKKKKLLLLLLLLKKKK,ABBBBAACCCCCABAAAAACDCCCAAAAEAAEDCCFAAAEEEEEDDFFGAAEEEEDDDFFGGAHHHDDDDFFGHHHHHIIDIFFGGHHHHIIIIIFGGJHHHIIIIKKGJJJJJIIKKKKGGJJJLLKKKKKGGJJLLLLKKKK,.x....................x...x..............x.................x........x.......x..............x....x..............x.................x........x.....,244,Medium,True
puzzle_1353,12,AAABBBBBBCCDAAAABBBBBCCDAEEEBBBFBCCDEEEEGGFFFCCDEEEGGFFFFFCDEEEGGGHFFFCDIIIGGGHHHFCCIIIIIHHHCFCCIIIIJJHCCCCCJJJJJJJKKCCLJJJJJJJKKKLLJJJJJJKKLLLL,AAAAAAAAAABBCCCAAAAAAABBCDCCAEAAEBBBCDCCCEAEEEBBCCCFFEEEEEBBCCFFFGGEEEEBHHHFGGGGGIEBHHHHJGGGIIEEHHHHJJGGIIEEHHHJJJJGKIELHHHJJGGGKKLLHHHJJJGGKLLL,AAABBBBBBBCCAADDBBBBCCCCADDDDBBECCCCDDDDDBEEEECCDDDFGGGEEEECFFFFGGGEEECCHHHFFGGGGICIHHHHHJJGIICIHHHHKJJIIIIIHHHKKJJJJILLHHHKKJJJJJLLHHHKKJJJJLLL,.....x......x......................x.x.................x.......x..............x.......x..................x......x...............x.............x.,244,Medium,True
puzzle_1698,12,AAAAABBBBCCDAAAABBEBBBCDAAAAAEEBBBCDAAAFEEEEECCCAAFFFEFEEGCCHFFFFFFGGGCCHFFFIFFFGGGGHHFIIFJGGGGGKHKKIJJLLGGGKKKJJJLLLGLLKKKJJJLLLLLLKKKKJLLLLLLL,AAABCCCCDEEEAAABCCCCDDEDAAABBFFCDDDDAAABFFFFDDDDBABBBFFFDDDDBBBBBBFGGGGDBHBBIIIGGGGDBHIIIIIIGGGGHHHIIJJKGGGGHHHJJJJKGGGGLLLLLJJKKGGGLLLLJJJKGGGG,ABBBBCCCCDDDABBBBCCCCEDDABBBBEECCEEDABBBEEEEEEEFAAAAAAEEFFFFAAAAAEEGGGFFHHAAIIIGGGGGHHAAIIIIGGGGHHHJJJJJKGGGLHHJJJJKKKKKLLHJJJJKKKKKLLLLJJJKKKKK,...........x.......x......x...............x...............x....x.................x......x........x...............x..............x...x...........,244,Medium,True
puzzle_204,12,AAABBCCDDDDDAAABBBCCCEDDAAABBBFCEEEEAAABGBFFFFEEAAAAGBFFFFEEAAAGGGHHFFFFIAJGGHHHFFFFIAJJGHFFFFFFIJJJKHHFFFFFIIJJKKHFFFFLIIKKKKKFFFLLIIKKKKKKFLLL,AAABBBCCCCDEAAABBBCCCEDEAABBBBBCCEEEAAABBBBCEEEEAAAFBBGCEEEEAAFFFBGGHHEEAAIFGGGGHHHHIIIGGGGHHHHJIIIGGGHHHHJJKKIGGGGHHJJJKKIGGGGHHJJJKLLLLLLLHJJJ,AABBBBCCCDDDAABBBBCCCEDDAAABBBCCEEEEAAAABBBEEEEEAAFFFFBGEEEEAAAFFFGGHHHHIAFFFGGGGHHHIJFJFGHHHHHHIJJJJGGHKHKHIJJJKKKHKHKHIIJLKKKKKKKKILLLKKKKKKKK,..........x........x.............x.......x.......x..............x.............x.............x.....x.........x......................x...x........,245,Medium,True
puzzle_3095,12,AAAABCCCDDDDAAAABCCCCCDDAAAABBCCCEEEAAAFBBBEEEEEAAFFBBBBEEGEFAFFFBBHGGGEFFFFFBHHHGGEIIFFFHHHHGGEIIIFFJHHHGGEIIKKJJHLLLLEIIKKJLLLLLEEIIKKKLLLLLLL,ABBBCCCCCCDDABBBBECCCCCDABBBEEECCFFDABBGEEEFFFFFAGGGEEEEFFFFAGGGGEEHFFFHAAGGGEIHHHHHAAGGJIIIHHHHAAAJJJIIIIHHAAJJJJKIIIHHALLJJKKKKKKKALLLJKKKKKKK,AAAAABBBBBCCAAAADBBBBBCCAAAADDBBBEECAFAFDDDBBEEEAFFFDDDBBBEEFFFFFFDGBBHHFFFFFFGGGBHHFIFFFGGGGGHHIIIJJJGGHGHHIIJJJJKHHHHHILLJJJKHHHHHLLLJJJJHHHHH,...........x........x....x...................x.......x.........x..................x........x....x...............x.............x.......x.........,245,Medium,True
puzzle_3672,12,AAAABBBBBBCCAAAAABBDDCCCEEAAABDDCCCCEEEAAFDDDDCCEEEEFFFDDDDCGEEGFFFDDDCCGGGGFFFFDHCCGGIGJJFFHHHHIIIIIJKFFFHHIIIIIKKKHHHHIIIIKKKKKHLHIIIIKKKKKLLL,AAABBBBBBCCDAAAAABBEECCDFFAFAAEEECCDFFFFAGGEEECDFFFFFGGGGECDFFFFGGGGGGCDHIIJJGGGGDCDHIIJJJGGDDDDIIIJJKKKDDDDIIIJJJKKDDDDIIIIJKKKKDDLIIIIKKKKKDLL,AAAABBBCDDDDAAAAABBCDDDDEEAAACCCDDDDEEEAAFGCCCDDEEHHFFGGCCDDHEHHFFGGGGGDHHHFFFGGGIIDHHJFFFGIIIIIJJJJFFFIIIIKJJJJFFFIIIKKJJJJFLLLIIKKJJJJFLLLLKKK,.....x.........x..................x.........x....x................x.....x...............x.........x..................x.........x...............x,245,Medium,True
puzzle_3946,12,ABBBBCCDDDDDAABBCCCDDDDDBBBBECCDDDDDBBBEEECCDDDFBEBEEECGFFFFBEEEEHGGFFFFIIJJEHGFFFFFIIIJJHHFFFFFIIIHHHHHHFFKIIIHHHHHHHKKIIIHHHHLHHKKIIIHHHLLLLLK,ABBBCCCCCCDDAABBCECCCCDDAABBEECCCDDDAEEEEEFFCCDDAEEEEEFGCCDDAEEEEEEGGGDDHIIEIJJGGGDDHIIIIJJGGGDDHHHIJJJJJKKKHHHHJJJJJJLKHHHHJJJJLLLKHHHHJJLLLLLK,ABBBBBBCCCCCABABBBDCCCCCAAABEDDCCCCCAAAEEDDDCCFFAEEEEEGGGGGFAEEEEEGGGFFFHHEIIJGGFFFFHHIIIJJFFFFFHHHIIJJJJFFFHHHIIIJJKKLFHHHHIIJKKKLLHHHHIIKKKKKL,..x.........x...................x.........x.........x..............x..............x....x.............x.......x.....................x.........x..,245,Medium,True
puzzle_322,12,ABBCCCDDDDDDABBBCCDDDDDDABBBBCEDDDDDABBBBEEEEEEDFFFGGEEEEEEHFFFFGEEEIHEHFFGGGGEIIHEHFFGGGGIIIHHHFFGGJJJJIIHKJJJJJJJLLIKKJJJJJJJLLILKJJJJJJJLLLLL,ABBBBCCDDDDDABBBBCDDDDDDABBBBEEDDDDDAAABBEEEEEFDAGAHEEEEEEFDGGGHHEEEEFFDGGHHHHEEEFFFGGHHHHIIIFFFGGHHJIIIIIFKJGJJJJIIIIKKJJJJJJJLILKKJJJJJJJLLLLK,ABBCCCCCDDDDABCCCCDDDDDDABBCCCDEDDDDAABEEEEEDEFFAGGEEEEEEEFFGGGHEEEEEFFFGGHHHHEIIFFFGGHHHHIIIFFFGGHHHIIIIIFJHHHHHKIIIFFJHHHHKKKKILJJHHHHKKKIILJJ,.....x.............x......x.........x.................x......x.............x..................x.........x..............x....x................x..,246,Medium,True
puzzle_540,12,AABBCCCCCDDDAAABBBCDDDDDAAABBECDDDDDAAAEEEEDDDDDAAAFEEEGDHDDAIIFGEGGHHDDIIIFGGGGGHDJKIIFGGGGGHDJKIIIIGGGGJJJKIIIIIGGGLLJKKKIIIGGLLLLKKIIIILLLLLL,AAAAAABBBCCCAAAAAABBDCCCAEAAAFFDDCCCAEEFFFFFDCCCEEEGFFFCDCCCEEGGGFCCCCCHGGGGGGIIIHHHJGGGIIIIIIHHJKKGGIIIIHHHJJKKKKIIIIHHJJKKKKIILILHJJKKKKLLLLLH,AAAAABBCCCCCAAAAAADDCCCCEAAAADDCCCCCEAEFDDDDCCCCEEEFDDDGGGCGEEFFFDDGGGGGEEFFFFHHGGGGIFFJFHHHGGKGIJJJFHHHHGKKIJJJJJHHHKKLIIJJJJHLHLKLIIIJJJLLLLLL,......x.........x...............x........x.......x...................x.....x...............x...............x..x.........x.....................x.,246,Medium,True
puzzle_753,12,AAAAAABCCCCCDAAAAABCCCCCDADDAABCCCEEDDDAAABBCEEEFDDDGGBBEEEEFFHDGGBEEEEEFHHHGGIEEEEEFFGGGIIEEJEKFGGIIIIJJJEKFGGGGIIJKKKKFIIIIIIIKKKKIIIIIIIIKKKL,AAAABBCCDDDDEEAABBBCCDDDEEEABBBBCDDDEEEEEBBBCDDDFEGGHBBDDDDDFFGGHHBDDDDDFGGGHIIIIJDDFGGHHHHIIJJDFGGHHHIIIJJKFGGLHLIIJJJKLLLLLLLIJJKKLLLLLLLIJJKK,AAAAAABBBBBBCCAAADBBBBEBCCCADDDDBBEECCCCDDFDBEEEGCCCHDFEEEEEGGHHHFFFEEIEHHHJHJFFFEIEHHHJJJJFFEIIHHHJJJFFFIIIHHHKKKKFIILLHHKKKKKKILLLHKKKKKKKILLL,...x................x.........x......x....................x.x.............x.............x..............x.............x.......x.................x,246,Medium,True
puzzle_930,12,ABBBBBBBCCCCABBDDDBCCCECABBFDDDDCEEEABBFDFDEEEEEAFFFFFDEEEEEAAFFFFGEGEHEIAFIIGGEGHHHIIIIIGGGGGJHIIIIIIGGGJJJKKIILLGGJJJJKKLLLLLGJJJJKKKLLLLLJJJJ,AAABBBBCCCCCAAADDDBCCECCAAADDDDCCEFFAAAADDDEEEFFGAAAADEEEEFFGAAAADHHEEFFGGAAIHHHHJJFGIIAIIHHHHJFIIIIIKHHHJJJILIIKKKHHJJJILLIKKKKJJJJILLLLKKKJJJJ,AAAAABCCDDEEAFFAABBDDDEEAFFAABBBBEEEAFFFABBBBEEEAFFFFBBGEEEHAAAFIBGGGEEHAAAIIGGGGHHHAJJIIGGGGGHKLJJIIGGGGHHKLJJIJJGKKKKKLLJJJJJKKKKKLLLJJJJJKKKK,......x.............x........x...............x....x.........x......................x.......x.......x..................x.....x........x..........,247,Medium,True
puzzle_2504,12,AAABBBCCDDDDAAABBBCCDDDDAAABBCCCDCDDAAEEFGCCCCDDEEEEFGGGGCDDEEEFFFGGGHHHEIEFFFGGHHHHEIIFFJJHHHHHEIIFFJJJHKKLEIIIFFJKKKKLEIIIFFJKKKKLEIIIFFJKKKLL,ABBBBBBCCCCCABBBBBBCDCDCAABBBDDDDDDCAAEBBDDDDDDCAEEEEFDFGGDCAEEEHFFFGGGGAEEHHHFGGGGGIIIHHJFGGGGGIIIHJJFFGKGKIIIIJJFFGKKKIIIIJJFKKKKKIIIIJJFKKKLL,AAAAAABBCCCCAAAAAABBBCDCAAAAABBBBCDCEEEFABBBDCDCEFFFFGGDDDDCEFHFFGGDDDDDEFHFIIGDJDDDHHHFIKGJJDDDHHHKKKKJJDDDHHHHKKKJLDDDHHHHKKKLLLLDHHHHKKLLLLDD,..........x....x...............x....x.............x...............x.........x...............x........x.......x...................x.............x,247,Medium,True
puzzle_2585,12,AAAAABBBBBCCADAABBBBBBCCADDAEFBBBGCCDDDEEFHBIGCGDJDEJFHIIGGGDJDJJFHHIIGIDJJJJFHHIIIIDJJKKFHLLIIIDJJKKKHHLLIIDJJJKHHHHHIIDJJJJHHHHHIIDDDJJHHHHHII,AAAAABBBBBCCAAADDBBBBBCCAADDDBBBBCCEDADDDDBBCCCEDDDDDFFCCCCCDDDFFFFFGCHHIDDJJFFGGHHHIJJJJJGGGGHHIKJJJJLGGGHHIKJJLLLLGGGHIKKKLLLLLLHHIIKKLLLLLLHH,AABBBBBCCCDDAEBBBBBCCCDDAEEEBBBCDDDDEEEEBBBCFDDDEEEEBBBFFFGDEEEBBBBBHFGGIIIBBJBHHGGGIIIJBJKKHHGGIIIJJJKKHKKGIIIIJKKKHKGGLIIIJKKKKKGGLLIIIKKKKKGG,.x.................x...............x...x.................x.......x................x.........x.......x.............x.......x.........x...........,247,Medium,True
puzzle_612,12,AAAAABBBBBBBAAAAACCBBDDDEEAAACCCBDDDAAAAACCCCDDFAGAACCCCCDDFGGGHHICCCCFFGGHHHIICJFFFGGHIIIIIJFFFGGHHKLLJJFFFKKKHKLJJJJFFKKKKKLLJJJFFKKKKKLLLJJFF,AABCDDDDDEEDAABCCFFDDDDDAABCCFFFDDDDABBCCFFFFDDDGGBCFFFFFFDDGGGCCHFFFIDDGGCCCHFFIIIIGCCCHHFFIIIIGGCHHHFIIIIIGJJJHJKKLLIIJJJJJJJKLLIIJJJJJJKKLIII,AABBCCCCCCCDAAABBEECCCDDAABBBEEECCDFABBBBEEEECDFGHBBEEEEEEFFGHHBBEEEEEFFGHIIIJEEKFFFGHIIJJJJKFFFGHIIGJJJKFFFGHGGGGKKKKFLGGGGGGLLKKFLGGGGGGGLLLLL,.........x.............xx.............x...............x......x.............x.............x................x.........x.......x..............x....,248,Medium,True
