name,N,board_1,board_2,board_3,solution,score,tier,is_solved
puzzle_97,13,AAAABBBBBBBCCAAAAADBBBBBCCEAAADDDBCCCCCEAEDDDDDFFCFCEEEEEDDDFFFFCEEGGGGDDFFFFHEGGGGGFFFFHHHEGGGIIJJKKHHHLLIIIIIJKKKHHLLLLIIJJKKHHHLLLLIIJJKKKMMLLLIIJJKKKKMMLLIIIKKKKMMMM,AAABBBBBCCCDDAAABBBBBCCDDDABBBBEBCCFDDDAGGEEEEECFDDDGGGGECCCCFFDDGGGEEHCCFFFFDIGGHEHHHJFKFFIGHHHHJJJJKKFIIHIHLJJJJKKFIIIIHLJJJJKKFIIIIHLLMMMMKFIIHHHLLMMMMFFIHHLLLLLLMFFF,AABBBBBCCCCCCABBBBBBCCDCCCAAAEEEBBCDDDCAAAEEEEEDDDDCFAGEGGGEEEDCCFHGGGHGGEEDDIFHHHHHGGEEIIIFHHHHHHJJJJIIFFHHKKKJJJJIIFFHKKKJJLJJILFFKKMKJJLLLLLFFKKMMMJMMLLLFFFKKMMMMMLLL,x.x.x..............x.x...xx.x.......x......x.x.x......x.......x.xx...x.x..............x.x.x.x.x.x..............x.x.x..x.x.x..............x.x.x..x.x.x..............x.x.x.,373,Beginner,True
puzzle_46,13,AAAABBBBCCCCCAAABBBDBCCCCCAAABBBDDCCEEEAAFFFBDDCCEEEGGFFFBDDDDEEEGGGFFFFHDDIEEGGJKHHHHIIIIEGGJKKKHHHHIEEGGJKKKHHHIIIIGGJKKKKIIILLLGGJJMKKIILLLLGJJMMMMIILLLLJJMMMMMMMMLLL,AABBBBBBCCCCCAABBBBBBDCCCCAAAEBBDDDDCCCAAAEEDDDDDCCCAAEEEEEEEFFFGAAHHEEFFFFGFGHHHHHHHFFGGGGHHHHIIIIIIGGGJHHHIKKIIGGGGJJJHIKLILLGGGJJJKIKLLLMMMMJJJKKKLLLMMMMJJJKKKLLLMMMM,AAABBBBBBBBCCAAAAABBBBBBDCEEAAEFFFBBDDCEEEEEFFFFDDDCEEGGGGFFDDDCCEEEGHGDDDCCCCEEGGHHDDDCCCIJGGHHHHHKCCCIJGGGHHHKKKIIIJJJLHKKKKKIIIJJJLHHKMMKIIIJLLLLMMMMKKMMLLLLLLLMMMMMM,......x..x.x.x.x.x...............x.x.x..x.x.x..............x.x.x..x.x.x..............x..x.xx.x.x..............x.x.x..x.x.x..............x.x...x.x.x......x.......x..x...x,378,Beginner,True
puzzle_3,13,AAAABBBBCCCDDAAAABBBBCCCCDAAEABBBBCCCDDEEEAFFFGCGCDDEEEHHFFGGGCCDEEEHHHFGGIICDEJJHHHFGGIIDDEEJHHFFGGIIDDKJJJHFFFIIIIDKKJJJFFIIIILLKJJKJFFMMILLLKKKKMMFMMLLLLKKKKMMMMMMMLL,AAAABBCCCCCCCAAAABBBCDDDDDAAABBEBBDDDDDAAABBEBBDDDDDAABBEEEFFFFDGHHEEEIFFFFFDGHHHJEIIIKKFGGHJJJEIIKKKLGGHJJJIIIKKKLLGHHJJIIKKKKLGGHMJJJKKKLLLGGHMMMJMKLLLLGGMMMMMMMLLLLGG,ABBBBBCCCDDEEAAABBBBBCCDDEAAABBBCCCCDDEAAFFBBCCDDDEEAAAFBBGGGDDEEAAAFFGGGGGEEHIIFFJJJJGEEEHIIFFJJJJJEEHHIIFFKJKJJJHHHIIIIKKKKKKHHHLLILLLKKKKHMHLLILLKKKKMMMMLLLLLMMMMMMMM,.......x.x.x..x.x.x..............x.x.x..x.x.x..............x.x.x..x.x.x...............x.x.xx...x.x........x.....x.x..x...x.......x..x...x.x........x.....x.xx.x...x......,384,Beginner,True
puzzle_24,13,AAAABBBCCCCCCAAAAABCCCDCDDAAAEABBDDDDDDAAEEBBBDDFDDDEEEEBBBGFFFFFEEEEBBGGGFFFFHHHEEBGGGIFIFHJHHHBGGGIIIFJJHHHGGGIIIIIJJJJKKGGLLLILJJKJKMMGLLLLLJJKJKMMMMLLMLJJKKKKKMMMMMM,AAABBBCCCCCCDAAABBBCCCCCDDAABBEBCFCCCFDAABEEBGFFFFFDAAEEEGGGFFDDDHHEEEGIGGFFDDHEEEIGIGGGGDDHEEEIIIGGJJDDHKEEIILLLLJJJHKKKKIILLJJJJHKKKKMMMLLJJJKKKKMMMMMLLLJKKKKMMMMMLLJJ,AAAABBBBBBBBBAAAACCBBBBBBBAAAACCCBBDDEEACCCCDCDDDEEECCCCCDDDDFGEEHHCHIIIIFFGEEHHHHIIIIFGGEEHHHJJIIIFGEEEJJHJJJIFFGGKKJJJJLJLLFGGKKMJMJLLLGFGKKKMMMMLLLGGGKKKMMMMMMLGGGGGG,.x........x.x...x.x.x......x.......x.x....x.x.x......x.......x.x....x.x.x.....x........x..x..x.x.x......x.......x..x...x.x.x......x.......x.x....x...x.....x....x...x.x..,400,Beginner,True
puzzle_90,13,AAAAAAABBCCCCAAADDDABBBBCCEAAAADDDFBBCCEEAAAFDDFFBBCEEEAFFFFFFFCCEEGGFFFFFHFCCIEEGGGHHHHJJJIEEEGGHHHHJJJIEGGGGGKHJJJLIGGKKKKKKLLJLIIGGMMMKKLLLLIMMMMMMMKKKLLIIIMMMMMLLLLL,AAABCCCCCDDDDAAABBCDDDDDDDAAABBCCDDEEEEFABBBCGGGGGEEFAAHBBGGGGGGEFAAHHHHHGGIGEFFFHHHHHGGIIEFFFFHHHJGGGIIFFFFHHJJJJJIIKKKFFFJJJJJILKKMMFJJJJIIILKKMMMMMLLLILLKKKKMMMLLLLLL,AAABBBBBCCCCCAADBBBBBCECCCAADDDDCCCECCCAADDDFFFCEEEEAADDDFFFCEEGGHADDDFFFEEEGGHAHHIFFIIIGGGHHHIIIIIIJGGGHHHHIIIIJJJJGHHHKKKIIJJJLLKKKKKKKIJLLLLMMMMMKKJJLLLLMMMMKKKJLLLLL,.....x.x.x....x.x.......x......x.x.x....x.x.......x......x.x.x....x.x........x......x.x.x....x.x.......xx.......x.x....x.x.x......x.........x.x..x.x...x....x.....x....x.,401,Beginner,True
puzzle_17,13,AAAAAAABBBBBCADADAAEBBBBCCADDDDFEEBBCCCDDDFFFFEEBBECDDDFFFFEEEEECDDDFGFHECCCCCDDGGGHHHIIICCJJJGGGHIIIIKKJJJGGHHIIKKKLJGGGGHHMIKKKLJJGGHHHMKKKLLJJMGHMMMKLLLLJJMMMMMMKLLLL,AABBBBCCCCCCDAABBBCCCEEDDDAABBCCFEEDDDDGABBCCFFEEDDDGAAACCFFFFDDDGGGAAAAFFFFFDGGHHHHHHFFIIIGGGGHHHHHFIIIGGGGJHHKKFIIILLGGJJJKKKKIILLLLJJJKKKKKKLLLLJMJMMKKMKLLLMMMMMMMMMM,ABBCCCCCCCCCCABDDDDDEEECCCABBDDDDDEEEEEABBBFFFDFEGGGABBBFFFFFEEEGAHHFFIEEEEEGGAAHFFIJJKKGGGAAHFFIIJKKKKGAHHHHHIJJJKKKAHHIIIIIJJJKKAAHIILIIIJLLKMMMIMLLLIILLLMMMMMLLLLLLLL,..x..x.x.....x........x.x....x.x.x......x.......x.x....x.x.x......x........x.x...x..x.x.....x........x.x....x.x.x......x.......x.xx...x...x......x...x....x.x...x....x...,415,Beginner,True
puzzle_16,13,AABBBCCCCCDDDAAABCCCEECDDFAAABBCCCEEDFFAAABBBEEEDDDFAGGGGEEEEDDFFAGGGGEFFFFFFFAGGGGEHHHFFIIAJJGGEHHHHFIIJJJJJHHKHIIIILLJJJJKKIIIIILLJKKKKMIMMMMLLLKKKKMMMMMMLLLKKKKMMMMMM,AAABBBBBBBBCCAAABDDBBBBBCCAAAADDBEEEECCAAAAADDEEEECCAAAAAADDEEECCFFFGHHHHEEECIFFFGHHHHIIIIIJFFGKKHHIIIILJFFGKKKHHIIILJJFGGKKKHILLLJFFGKKMMHILLLJJJGKKMMMMLLLJGGGKMMMMMLLL,AAAAAABBBCCCCAADDDAABBCCCCAAADDDDBBCBCCAAADDDDBBBBBCEEEEFGGGGGGGGEEHEFFFFIIIIIEEHEHHHFIIIIIEHHHHHHFIIIJJEHHHFFFFIKJJJLHHHMMFFKKJJJLLMMMMMMKKKJJLLLMMMKMKKKJJLLLLLMKKKKKJJ,.......x.x.x..x.x.x...............x.x.x.x.x.x..............x.x.x..x.x.x..............x.x.x.x.x.x..............x.x.x....x.x.......xx.....x...x......x...x...xx.x...x......,419,Beginner,True
puzzle_15,13,AAAAAAABBBBBBACACACAAADBBBCCCCCCCADDBBBECFFFFCGDDDBBEFFFFFHGGGDDBEFFFFFHGGGGDDEEEEHHHHIGGGIJEEHHHHIIGGIIJHHHHHKIIIIIIJJJJJKKKKKIILJJJMMMKKKKKKLJJMMMMMKKLKLLJJMMMMMLLLLLL,AAAABBBCCCCCCAAAADBBCCCCCCEAADDDBBBBCFFEEDDDDDBBBFFFEEDDGGGGFFFFFEEDDGGGGFFFFHEEDGGIIGJJHHHKEEIIIIIJJHHHKEKKIIJJJJJHHKKKKIIIIJJJJHKKKKLLLIJJHHHKKLKLLLMMMMHHKLLLLLMMMMMMM,AAAAAAABBBCCCAAAAADDBBBCCCEEEEADDBCCCCCEEEEDDBBCCCCCEEDDDDFFFCGGGHDDFFFFFGGGGGHDFFFFFFGGGGGHIIIIFFJJJKGGHIIIJJJJJKKKKHHIIJJJJKKKKKHHIILLJLMMMMKHHIIILLLLLMMMHHIIIILLLMMMM,.x...x.x........x.....x.x..x...x.x........x.....x.x.x....x.x.......x......x.x.x...x.x........x.......x.xx...x...x......x...x...x......x...x...x.x....x...x.....x....x...x,425,Beginner,True
puzzle_43,13,AAABBBBBBBBBBAAAAAABCBBBBBAAADAACCCBEEEFFADDDDDCBBEEFFFDDDDDCCCEEFFFFGGDCCHHIIFJJFGGCCHHHIIJJJJGGGHHHHHIJJKGGGGLHHHHIJJKGGGMLHHHIIJKKMMMMLLLLIIJKKMMMMLLLLIIKKKKMMMMLLLLI,AAAAABBBBBBBBAAAAABBCBCCBCAAAAADCCCCCCCEEEEEDDDDDDFCGEEEEDDDDDDFCGGGEEHHDDFDFCGGEEEHHHFFFFFGGIIIIHHHHFJFGGGGIIKHHJJJLGGGIIKKHJJJJLMMMIKKKHJJJLLMMMMKKKJJJJLLMMMMKKKJJJJLL,AAAABBBBBBBBCAAAAABBBBBBCCDDDAABCCCCCCCDDDDDDEECCCFFDDDGDDEEEEEFFGGGGEEEEEEFFFGHGGEEEIIFFJFHHGGGKKIJJJJJLHHGHKKIJJJJJLHHHHKKIIMJJJLLHKKKKIIMJMMLLLKKKIIIMMMMLLLLIIIIMMMMM,......x.x.x..x.x.x...............x..x.x.x.x.x..............x.x.x..x.x.x..............x.x..x.x.x.x...............x.x.x..x.x.x......x.......x..x...x.x.x......x........x.x.,426,Beginner,True
puzzle_74,13,AAABCCCCCDDDDABBBBCCCCDDDDAABBBCCCCDDEEAABBCCCCCDEEEAABBBFFFFGGEEAAFFFFFFGGGEEAAFFHFFGGHGGEIIFJHHHGHHKKKIIJJLHHHHHHKKIIJJLLLHMHKKKIIJJLLLLMMKKKIJJLLLLMMMMKKIIJJMMMMMMKKK,AABBBCCCDDDEEAAAABBBCDDDDEAABBBBCCDDDDEAABBBBCDDFDDEGABGFFCCCFEEEGGGGFFFFFFEEHGIGGJJFFFFEHHIIGGJJJFFKEHHIIJJJJJJJKHHHIIIIJJJLLKKHHIIMMMLLLLLKHHMMMMMLLKLKKHKMMMLLLLKKKKKK,AAAAABBBBBBBBAAAAAABCDDDBBAAACCCCCDDDDBEEECCCFFDDDDDEECCCCFFFGGDDEEHHHHFFGGGGGEEIHHHHFGGGGJEEIHHKKFGGJJJEEILLKFFFFJJMIIILLKKFFFJJMIILLLLKMMJJJMILLLLLKMMMMJMIILLLLKKMMMMM,......x...x.xx.x.x...............x.x.x..x.x.x..............x.x..x.x.x.x...............x.x.x.x.x.x..............x.x.x.x.x.x..............x.x..x.x.x.x..............x.x.x..,431,Beginner,True
puzzle_51,13,AAAABBCCCCCCCAADBBBBBBCCCCAADDEEEBBBBCCAADDDEBBBBFFCGGDDDEEEBHFFCGGDGDHHHHHFFFGGGGDHHHHHFFFIIIGDJHHHJJKFIIGGGJHJJJJKKIIILLJJJJMMMKIILLLMMMJMMKKIIILLLMMMMKKKIILLLLLLMKKKK,AAAABBBBCCDDDAABBBBEFFCCDDAABBBEEFFFCDDAEEBEEEFFFCDDGEEEEEHFFCCDDGEIIIEHFCCDDDGIIIIIHHCCCDJGGIIIHHKKKCCJGGGIIHHKKKKJJLLGHHHHKKKKJJLLGGHHHHHKMJJLGGLLHMHMMMMJLLLLLMMMMMMMJ,AABBCCCCCDDDDAABBBBCCCDDDDAAABBBCCCEEDDAFGBBBBHCEDDDFFGBHHHHCEEDEFFGGGHHHHEEEEFFGGGHIHHEIIEFGGGGHIIIIIIJFFGGGHHIIIIIJFFGGKHLLLJJJJFFMMKKKLLLLLJMMMMMKKKKLLLLMMMMMMKKKKLLL,..x.x..x.....x........x.x...x..x.x.....x........x.x....x.x.x.....x........x.x...x.x.x..............x.x.x.x.x.x...............x.x.x.x.x..x..............x.x.x.x..x.x......,435,Beginner,True
puzzle_77,13,AAABBBCDDDDDDAABBBBCCCCCDDABBABBBCCCCDDAAAAABCCEFFFDAGAHHHHEEFFDDGGGHHHIIEEFDJGGGKHHIIEEFDJGGGKIIIEEFFDJGGGKKIIEEFFJJGKKKKKIIIJJJJLLKKKIIIJJJJJLLKKKIIMMMMMMLLLLLLLLMMMMM,AAABBBBBCCCCCAAAAAAABCCCCCAAADDABBEEECCFFFDDDBBBEECCFFFDDDDDDEEEEFFFGGDDDEEEEEFFFGGHHHHIIIIJFFGGKKKHHIIIJJGGGKKHHHIIIJJGGLKKKKKKMMJJGLLKLKKKKMMJJGGLLLKKKMMMJJJJLLLKKMMMM,AAABBBCCCCDDDAABBBBCCCDDDDAAABBBCCDDDDDAAAAECCFDGDDDEAEAEECFGGDDGEEEEEEFFFGGGGEHHHFFFFFIIGGJHHHHFKIIIIGGJHHHHKKKLLIIGJJHHKKKKLLIIIJJJKKKKKMLLLLJJJMKKKMMMLMLJJJMMMMMMMMML,....x.x.x....x.x........x......x.x.x....x.x.......x......x.x.x....x.x.......x......x.x.x....x.x........x......x.x.x..x.x.........x....x.x...x..x.......x...x..x.x.....x..,435,Beginner,True
puzzle_26,13,AAAAABCCCCCDDAAAABBCBCCCDDEEAABBBBCCCDDEAAABBBFGGGDDEEEBBFBFFGGDDEEHHHFFFFGGDGEEHIIIIIFFGGGEEHIIIJJJGGGKLLHHIIJJJJGGKLLHHHHHJJGGKKLLHLMMMMJJKKKLLLLMMMJJJKKKLLLLMMMMJJKKK,AAAAABBBBBCCCAAAAAABBBCCCCADEEEEEBBBCCCADDDEFFFFGGCCDDEDEFFFGGHHCDDEEEFFGGGHICDDEEFFGGGGHIIDDEJFFFGGGHIIDKJJJFFHHHHIIKKJJJLLLMMMIIKKJKLLLMMMIIMKKKKLLLLLMMMMKKKKLLLLMMMMM,AAAAAABBBBCCCAAAAAABBBBCCCDDAAEBBBBFCCCDDDEEEBFFFFFCDDDEEEFFFFGFCDDDEEEHFHGGFCIIIIIEHHHGGGGIIIIIIIHHHHGJKIKIIILLHHHGJKKKLLLLLLLGGJKKKMLMLLLGGJJKMMMMMMLLGGJJKKKMMMMMJJJJJ,.....x.x....x.x.x......x........x.x...xx.x.x...............x.x.x..x.x.x..............x.x.x..x.x.x...............x.x.xx.x.x..............x.x.x..x.x.x..............x..x.x.,436,Beginner,True
puzzle_4,13,AAAAAABBCCCCCAADDDDBBCBCCCADDDDDDBBBBBCAAEEEDDDBBBFFAAEEGGGDDDBFFHHHEGGGGGGBFFHHHEGGGIGGFFFHHHEJJIIIGFFFHHHEJJJJIIIKKLLHEEJJJIIIKKLLLLEJMMIIIKKLLMLMMMMIIKKKLLMMMMMMMKKKK,AABBCCCDDDDDDABBBBCCCCDDDDAABCCCCCCDEEDAABFFCCCCEEEEAABFFFCCGEEEEABBFFGGGGHEEEAAFFFGGHHHHIEAJFFFGHHHHHIIJJJKKGHHHHHIIJJJJKKKKLLIIIJJJMMMKKLLIIIJMMMMMKLLLLIIJJMMMMMLLLLII,AAABCCCCCCCDDAAABCCCEECDDDAAABCCEEECDDDAAABBCCCEEDFFGGABHHHCEFFFFGBABHHHHHFFFFGBBBBIIIHHHFFGGBBBIIIIIFFFGGGBBIJJJIFKKLLGBJJJJJJKKKLLMMMMJJJJJKKLLMLLMMMMKKKKLLLLLLMMKKKKK,..x...x.x........x.....x.xx.....x.x........x.....x.xx.x.....x........x.x....x.x.x......x........x.x...x..x.x.....x........x.x...x..x.x.....x........x.x....x.x.x......x..,448,Beginner,True
puzzle_79,13,AAAAABBCCCCCCAADABBBCCCCCCDDDABBBCEFFCFDDDAABEEEFFFFDDDABBBEEFEEEDDGGGBBEEEEHHDDGGGGBEHHHHHGGGGGGIIHHHJHKGGGLGIIHHJJHKKKGLGIIJHJMMKKKKLLIJJJJMMKKLLLLIJJJMMMKKKLLLIIJMMMM,AAABBBCCCDDDDAAABBBCCCDEDDAAABBBBCEEEEDAABBBFFCCCEEDAAABFFGCCCCEEAAAFFFGGCCEEEHHHIIFGGJJEEEKHHHIGGJJJJELKKHHIGGJJJJLLKKHIIGGGIJJJLKKHKIIIIIIJLLKKKKIMMMMILLLKKKKMMMMMIILL,AABBBBCCDDDDDAABBBBCCCDDDEAABBBCCFCDDDEAAABCCFFFDDDEAACCCFFFFFFEEAAACFFFGGFEEEHAHCIJGGGGEEKHHHIIJJGGKKEKHHHIJJJGGKKKKIIIIJJJJKKKKKIIIJJJJKKKLKKIMMMMMLLKLLLLIMMMMMMLLLLLL,.x.......x.x....x.x.x......x........x.x...x.x.x......x.......x.x....x.x.x.....x........x.x...x.x.x......x.......x.x....x...x.....xx...x...x......x.......x.x....x.x.x....,458,Beginner,True
puzzle_75,13,AAABBBBCCCCCDAAABBBCCCCCDDAAABBECCCDDDDAAABBEECFFDDDAABBGEEEFFHDHGGGGGGEEFFHHHGGIJGGEFFFFHHIIIJGEEFKFFHHIJIJJEKKKKLHHIJJJJEKKKKLLHIMMJMMKLLLLHHIMMMMKKMLLLHLIMMMMMMMMLLLL,AAAAABBCCCCCCAAAAADBBCCCCCAEEEADBBFCFFCAEEEEDBBFFFFFEEEEEDDBFFFFFEEEGGDDDDFFFFEEGGGHDDDIIIIEJJJGHHHHIKKKJJJJGHHHHIKKKJLLLGHHHIIIKKJJLGGGMMIIIKKJLLGGMMMMIIKKLLLLGMMMMMMMM,AAAABBBBBCCCCAADAABBBBBECCDDDDAAABBBECCDDDDAAABFBECCDDGDFFFFFEECCGGGGFFFFEEHCCIIGGFHFFEEHHJIIIGGHHHHHHKJIILGLLHHHHKKJILLLLMMMMKKKJIIILLMMMKKKKJIILLMMMKKKJJJIILLMMMKJJJJJ,......x.x.x..x.x.x...............x..x.x.x.x.x..............x.x.x..x.x.x..............x.x.x..x.x.x...............x.x.x..x.x.x......x........x.x...x.x.x......x.......x...x,463,Beginner,True
puzzle_38,13,AAAAAABBCCCCCABBBBBBBCCCCCABBBBDDCCCCCCADDDDDDCEECCEFDFFFDDDEEEEEFFFFFFFFEGEHEFFFIFFIGGGEHHIIIIIIIGGHHHHIJIIIJGGGGHHKIJJJJJJGHGHKKJJJJJLMMHHHKKLLLLLLMMMHKKKLLLLMMMMMMMKK,AAAABBBBBBBBCAAAABDEBBBBBCAAAADDEEEECCCFFAADDGEHECCCFFFFDGGGHEECCFFFFDDGHHEECCFFFDDDGGHHHCIJJDDDGGGKHHCIJJJDLGLKKIHIIJJJJLLLKKIHIIJJLLLLLLKIIIILLLMMMMLKKKIKLMMMMMMMKKKKK,AAABBBBBBBBBBAAACCBCDBEEEEFFACCCCDBEEEEFFAFCCCDDDDEEFFFFCCCDDDDEEGGFFFFFDDHDEEGGGFHFDDDHIIIJGGGHHHHHHHIIJGGGJJKKKHIIIJJJJJKKKKHHLLMJJJJKKKHHHLLMMMJJMMMLLLLLMMMMMMMMMLLLL,x...x.x........x.......x.x....x.x.x....x.x.........x......x.x.x..x.x.x...............x.x.x..x.x.x...............x.x.x.x.x.x..............x.x.x..x.x.x..............x.x.x.,498,Beginner,True
puzzle_29,13,AAAAABBBCCCCDAAABABBBCCCCDEABBBBBFFCCCDEABBEEBBFCCDDEEEEEFFFFDDDDEGGEHHHFFDDDIGGGJJJHHFFFIIGGGJJJJHHFFIIGGJJKJHHHLLIIGMJJKKKHHLLIIGMMMKKKKHLLLIGGMKKKKKKLLLIGGMMMKKKKLLII,AAABBBBBBCCCCDDABBBBEBBCCCDDAAABEECCCCCDDAAAAEEEEECCDAAAFAAFEEECCDGFFFFFFFFHHCDGGGFFFFIIIHHDDGGIIIIIIIIHDJGGJJKIIKKKHLJJJJJKKKKHHHLJJJLLMKKHHHHLLJJLLMMMMMMMLLLLLMMMMMMMM,ABBBBCCCCDDDDABCCCCCCDDDDDABCCCCCCEEDDDABBCFCCEEEEEDAABBFFCEEEGGGAABHFFEEIGGGGAABHHFEIIGGGJAAHHHFIIGGJJJHHHKFFIIIIJJJHLHKFFKKKIJJJLLKKKKKKIIJJJLLLLLKKMMMMMMLLLLLKKMMMMMM,..x.x.x......x.......x.x......x.x.....xx.......x.x....x.x.......x......x.x.x...x.x........x.....x.x.x...x.x........x......x.x.x....x.x.......x......x.x.x....x.x.......x.,513,Beginner,True
puzzle_48,13,AABBBBBCCDDDDAABBBBBCCCDDDABBEFFFCCCDDDABBEEFFGGCDDDAEEEEFGGGDDDDAAEEFFGGGHHDDAAAFFFGGGHIIIJJAAKFGGHHHIIJJAAKKKHHLLLIJJKAKKKLLLLLIJJKKKKKKLLLLIJJJKMMMKMMLLIJJJJMMMMMMLII,AAAAAAABBBBBBAAAAAACBDBDBBEEEEAACBDBDDDEFFCCCCCDDDDDEFFCCGCCDHDDDEEFCGGGGHHHHHEEFFFGGGHHIHIEFFFFJJGGHIIIKKKFFJJJHHHHIKKKKJJJJHHIIIKLKKKJJJMHHIMLLLLKJJMMMHHMLLLLLLJMMMMMM,AAAAAAAAAAAAAABBBBCCDDDDAEABBBCCCDDDDEEBBBBCCCDEEEEEBBBCCFFDGEEEEHHBCFFIIGGGGGHHJJJFFIIIGGGHHJJJFFIIIIGGHHJJJFFIKKGGGHHJJLFFFKKGMMHHLLLLFKKKMMMHHLLLKKKKKMMMLLLLLLKKKKKMM,x.x........x......x.x.x....x.x.......x......x.x.x....x.x.......x......x.x.x...x..x........x......x.x.x..x.x.x..............x.x.x...x..x.......x......x.x.x....x.x.......x,338,Medium,True
puzzle_86,13,AAAAAAAAAAAAAAAAABBAACCCCCDDBBBEEECFCFCDGBBBBBEEFFFFDGGHBBIEEEFFFDGGHJBIIEEFFKDGGHJJIIEEFFKDDGHHJIIIEEKKDGGHHJJIEEKKKDDDHHJJIILLKKDMMHHHJJLLKKKDDMHMHJMLLLLKDMMMMMMMMMKKK,AABCCCCCCCDEEAABBBCCCCDDEEAAABBBBBDDDEEAAAFBBBBDDDEEFFFFBBGBBDDEEFFFFFBGGGDDEEFHGGGGGIIIIEEFHGGGGGIIIIIEFHHHGHHIIIJJJFHHHHHKKKJJJJLLKKKKKKJJJJJLLLKMMMJJMMJMLLLLLMMMMMMMM,AAAABBBCCCCCCAAADBDBCCCCCCAAADDDBCCCECEAAADDFBBCEEEEADDDFFFFEEGGEHDDDIIFFFEEGGHHHIIIIIFGGGGHHHIIIFFFGJJGHHIIKKFFFJJJGHLLIIKKMMMJJGLLIIIKKMMMJJJLLLLLKKKMMMMJLLLLLKKKMMMJJ,.x..x.x..............x.x.xx.x.x...............x.x.x..x.x.x..............x.x.x.x.x..x..............x.x.x..x.x.x...............x.x.xx..x..x..............x.x.x..x.x.x......,377,Medium,True
puzzle_87,13,AABBCCCCCCCDDAABBBCCCCCDDDAAAEBBFFFDDDDAAEEEBBFDDDDDAAAEEBBFFDGGDHHEEEEBFFFGGGHHHEEEBIFFGGGHHHEIIIIJJJGGHHIIIIIIJJJJGKHHHIIIJJJJJGKKKKLILMMMMMGKKKLLLLLMMMMMKKKKLLLLLMMMM,AAAAAAAAAABBCAAAAADBBBBBCCEEEEDDDDDDBBCFEEEDDDDDCCBCFFFEDDDDCCCCCFFFEGDGGHHCCCFFFGGGGGHHCHIJJJJJJKGHHHHIJJJJJKKGHHLIIJJJJKKKGGGLIIJJMMMKKGGGLIIJJMMMKKKLLLIIJMMMKKLLLLLII,AABBBBBCCDDDDAABABBCCCDDDDAAAABBBCCCCDDAEFFGGGGCCCDDEEFFFGGGGCCHDEEIFFGGGGCCHHEIIFFGJGGKHHHEIIIFJJJKKHHHEIFFFJJKKKLHLIIIFJJJJKKLLLIIIJJJJJKKKLLIIIIMMJJKKKLLIMMMMMMMMMKKK,.x.x.x..............x.x.x..x.x.x..............x.x.x..x.x.x..............x.x.x.x.x.x..............x...x.xx...x...x..........x...x.xx.x.....x........x.x.....x..x.....x.x..,388,Medium,True
puzzle_95,13,AAAAAABCCCCCDAEEEABBCCDDDDAAEEABBCCDDDDEAEEBBCCCCCDDEEEEBBCCFFFFFEGEGBBBFFFFFFGGGGHBFFFIIFJGGGHHHHFIIIIJGGGGHHKIIIIJJLGLGHHKIIIIJJLLLLHKKKKMJJJLLLKKKKKMMMJMLLLKKKMMMMMMM,AAAABBBBCCCCCAAAABBBBCCCDDEEEAFFBBCCCDDEEAAFFFFFCGDDEEEAFFFFCCGDDHHEEFFFFFCGDDHHHEIIIJJJGDDHHHHIIIJJJGGGHKHHIIIJJJGGGKKHIIIILLLGGGKKHHHIILLLMMMKKHHLLLLLLMMMKKKKKLLLLLMMM,AAAAAAAAAAABBCCDDDEAAAABBBCCDDEEBBBBBBFCCDDEEBEEFFFFGCCCEEEEEFFHHGGCCCEEIHFFFHGGGGCEIIHHHHHGGGGIIIIIHHHHGGGJJIIIIIHHKLGLJJJJJMMHHKLLLJJJJJMKKKKLLLJJJJMMKKKKLLLMMMMMMMMMK,x.....x.x......x.x......x.x......x.x......x.x.....x..x.....x.x......x.x.....x..x.....x.x......x.x......x.x......x.x......x.x.....x..x.....x.x..x...x.......x..x...x...x..,415,Medium,True
puzzle_18,13,AAAAAABBCCCCCAAADDABBBCBCCAADDAADDBBBBCDDDDDDDDEEFBBDDGGHDDDEFFBBDDGIHHEEEEFFBGGGIIHEEEFFFBGGGIIHHHHFFFFGJJIIIIKKLLLFGJIIMMKKKLLLLJJJIMMMKKLLLLJJMMMMMKKKLLLJJMMMMMKKKLLL,AAAAAABBBBBBBAAACAABBBDDDBEAACCAABFFDDDEEECFFFFFFFDDEEECCFFFFFFDDEEECGGGGGGFDDEEECCCGGGHHHHIJCCCJJGGGKHHIJJJJJJJKKKHHIIIJJKKKKKHHHIIILLKKMKKMMHIIILLMMMMMMMMIIILLLLMMMMMM,AAAABBBBCCCCCAAADBBBBCCCCCADDDDBBBEEEECAFFFDBBBEEECCAFFDDDGGGGEECFFFDDDDDGHHHHFFIJJJGGGHHHHFIIJJGGGGGGHHFIIJJJKKKLLLLFIIMMJJKKKKLLFIMMMJJKKKLLLFIMMMMKKKLLLLIIIMMMMMKLLLL,..x......x.x.x....x.x........x......x.xx.....x.x......x.x.....x........x.x...x.x..x.....x........x.x...xx.x.x...............x.x.x..x.x.x..............x.x.x..x.x.x.......,434,Medium,True
