name,N,board_1,solution,score,tier,is_solved,symmetry
puzzle_145_90,8,*AAAAAAA*AAA*A*******A***AA*AA****AA*AA***A*******A*AAA*AAAAAAA*,.......x...x.........x...x............x...x.........x...x.......,15.0,Beginner,True,rot90
puzzle_146_90,8,A*A*AAA***AA*AAA**A******AAA*A*AA*A*AAA******A**AAA*AA***AAA*A*A,....x.........x...x............xx............x...x.........x....,15.0,Beginner,True,rot90
puzzle_147_90,8,A*******AAAA***AAAA****AAAAA*A*AA*A*AAAAA****AAAA***AAAA*******A,x..........x.....x...........x....x...........x.....x..........x,18.0,Beginner,True,rot90
puzzle_148_90,8,**A**A*AA*AA*AAA*****A**AAAA*A*AA*A*AAAA**A*****AAA*AA*AA*A**A**,.......x...x.........x...x............x...x.........x...x.......,15.0,Beginner,True,rot90
puzzle_149_90,8,AAAAAAA*****AAA******AA***A*AAA**AAA*A***AA******AAA*****AAAAAAA,x...........x.........x...x..........x...x.........x...........x,18.0,Beginner,True,rot90
puzzle_150_lr,8,***A*AAA*AAA***AAAAA*****A*A*A*AAA**AA***AAA***A*AAA***A*A*A*A*A,......x...x.....x..............x....x....x.........x.........x..,19.0,Beginner,True,lr
puzzle_151_lr,8,AAAA*AAAAA*****AA*A****AAAAAAAA********A*A*AAAA***AAAAA*****A***,...x....x.........x..........x.........x.x............x.....x...,19.0,Beginner,True,lr
puzzle_152_180,8,A**AAAAAA***AAAA***A*A*A**A*AA**AA**A*AA*A*A*AAA****AAA******AA*,...x....x............x....x............x.x..........x.........x.,20.0,Beginner,True,180
puzzle_153_90,8,***A***AAAAAA**AAA*AAA*AA***A******A***AA*AAA*AAA**AAAAAA***A***,...x.....x...........x..x..............x..x...........x.....x...,19.0,Beginner,True,rot90
puzzle_154_180,8,AA*AA*A**A*AAA*AA**AAA**AA*AAAAA*****A**AA***AA**A***A*AA*A**A**,......x.....x...x..........x.........x...x.............x..x.....,20.0,Beginner,True,180
puzzle_155_90,8,AAAA*AA**AA******A***A**AAAA*AA**AA*AAAA**A***A******AA**AA*AAAA,...x.....x...........x..x..............x..x...........x.....x...,19.0,Beginner,True,rot90
puzzle_156_180,8,*******A****AAAAA*****A*A*A**AAA***AA*A*A*AAAAA*****AAAA*AAAAAAA,.......x....x...x.........x...........x....x.........x...x......,20.0,Beginner,True,180
puzzle_157_180,8,AAAAAA*****A*A*A*****AA*AA*AAAA*A****A**A**AAAAA*A*A*AAAAA******,..x............x.....x.....x....x...........x.........x..x......,20.0,Beginner,True,180
puzzle_158_180,8,AA***A*AA*A**A*A***AA***AAAAAA*A*A******AAA**AAA*A*AA*A**A*AAA**,x.........x.........x..........x.x............x....x.........x..,20.0,Beginner,True,180
puzzle_159_180,8,A*AAAAA****AA*A*A**A**A***AAA***AAA***AAA*AA*AA*A*A**AAAA*****A*,..x.........x.........x....x.....x...........x.........xx.......,20.0,Beginner,True,180
puzzle_160_180,8,AAAAA**AAAAAA****AA*AAA*A*AA****AAAA**A*A***A**AAAA******AA*****,.......x.x...........x.....x..........x.....x...x.........x.....,20.0,Beginner,True,180
puzzle_161_180,8,*AAA**AAA**A***AA*AAAAAA*****AAA***AAAAA******A**AAA*AA***AA***A,..x.....x............x.........x....x.........x..x.........x....,20.0,Beginner,True,180
puzzle_162_90,8,*AAAAAAA****AAA******AA***AA*AA**AA*AA***AA******AAA****AAAAAAA*,.......x....x.........x...x..........x...x.........x....x.......,19.0,Beginner,True,rot90
puzzle_163_90,8,***A***AA*AAA*AAAAAAA**AA***A******A***AA**AAAAAAA*AAA*AA***A***,...x..........x...x.....x..............x.....x...x..........x...,19.0,Beginner,True,rot90
puzzle_164_lr,8,*A*AAAAA**AA**A**AA**AAA**A*****AA*AAAAAA**AA***AA**AA*AA*A*****,.x.........x.........x....x...........x.....x..........xx.......,19.0,Beginner,True,lr
puzzle_165_lr,8,****A***AAA**A**AA**A***AA*A**AA**A*AA****AA*AAA***AA*AAAAAA*AAA,....x.....x.....x..............x.....x.....x..........x..x......,20.0,Beginner,True,lr
puzzle_166_180,8,*A*AAA**A***A*****A*****AA*AAA**AA***A**AAAAA*AAAAA*AAA*AA***A*A,...x....x.........x..........x...x............x.....x..........x,20.0,Beginner,True,180
puzzle_167_90,8,AAA*AAA*****AAA******AA***A*AAAAAAAA*A***AA******AAA*****AAA*AAA,x...........x.........x...x..........x...x.........x...........x,19.0,Beginner,True,rot90
puzzle_168_180,8,A**AAA*A****AAAAAAAA*AAAAAAAA**A*AA********A********AAAA*A***AA*,x.............x...x.........x....x.........x...........x.....x..,20.0,Beginner,True,180
puzzle_169_180,8,A**AAAA*AAAA*AAA**A**AA*AA*A*AA*A**A*A**A**AA*AA***A****A****AA*,....x.....x...........x..x...........x.........x...x....x.......,20.0,Beginner,True,180
puzzle_170_180,8,*A***A***A*A*A*A*A*AA*AA*A*AAAAA*****A*A**A**A*A*A*A*A*AAA*AAA*A,.x.........x..........x.....x..........x..x..........x..x.......,20.0,Beginner,True,180
puzzle_171_180,8,AAAAA**A***A********AA**AAAAAA**AA******AA**AAAAAAAA*AAA*AA*****,.......x...x.........x....x.....x...........x.........x..x......,20.0,Beginner,True,180
puzzle_172_lr,8,****A****A**A***A*A*AAAA*A***AA*A*AAA**A*A*A****A*AA*AAAAAAA*AAA,....x....x.............x.....x..x..........x..........x...x.....,19.0,Beginner,True,lr
puzzle_173_180,8,AAA***AAAAA**A*AAAAA***AAAA*AA**AA**A****AAA*****A*AA*****AAA***,......x...x............x.....x..x..........x.....x..........x...,20.0,Beginner,True,180
puzzle_174_90,8,*AA*AAAA*A***A*******AA**AA*AAAAAAAA*AA**AA*******A***A*AAAA*AA*,....x....x...........x.........xx.........x...........x....x....,19.0,Beginner,True,rot90
puzzle_175_lr,8,AA*A*A**AAAA****AAAA****AAA*A***AA**AA**A*AA**A**A**AA*A*A*A*A*A,.....x.....x....x.........x.........x.........x..x.............x,20.0,Beginner,True,lr
puzzle_176_180,8,**A*AA******A****AAA****A****A**AA*AAAA*AAAA***AAAA*AAAAAA**A*AA,..x.........x....x...........x.....x...........xx.............x.,20.0,Beginner,True,180
puzzle_177_lr,8,A***A*AAAAAAAA***AAAA*A*AAAAAAA********AA****A*A******AA*AAA*A**,....x....x.........x.........x.........xx.............x...x.....,20.0,Beginner,True,lr
puzzle_178_lr,8,AAAAA*A**AA*A*AAAAA*AAAAA**A*****AA*AAAA***A****A**A*A*******A*A,.x..........x.....x.....x.............x....x.........x.........x,20.0,Beginner,True,lr
puzzle_179_lr,8,A*A**A***A***AAAAA***AAAAA*AAAAA**A*******AAA***A*AAA****A*AA*AA,.....x.........x.x............x...x.........x...x..........x....,19.0,Beginner,True,lr
puzzle_180_90,8,A***A***A*AAA*AAAAAAA**A***A***AA***A***A**AAAAAAA*AAA*A***A***A,....x.........x...x............xx............x...x.........x....,19.0,Beginner,True,rot90
puzzle_181_180,8,AAAA*A**A***A*A*AAA**AAAAAA*AAA*A***A******AA***A*A*AAA*AA*A****,..x.........x..........x.....x..x..........x..........x..x......,20.0,Beginner,True,180
puzzle_182_90,8,*AAAAAAA*AAA*A****AA*****AAA********AAA*****AA****A*AAA*AAAAAAA*,.......x.....x.....x.....x............x.....x.....x.....x.......,19.0,Beginner,True,rot90
puzzle_183_lr,8,*A**AA*A*A**AA*AA*A*A*A***AA**AAAAA*A****AA*A**AAA**AA**AA**AA**,.......x....x.........x....x....x.........x..........x...x......,20.0,Beginner,True,lr
puzzle_184_180,8,*AAA**A***AA**AA***A**A**AAAAA*A*A*****AA*AA*AAA**AA**AAA*AA***A,.x.........x..........x.....x..........x.....x....x.....x.......,20.0,Beginner,True,180
puzzle_185_lr,8,A***AAA*A*AA**A*AAA*A****AA*A**A****AAAAA***AAA*A***AAA*AA**AA**,.....x.....x....x.........x............x....x.........x..x......,20.0,Beginner,True,lr
puzzle_186_lr,8,A**A*AA*AA*A*A**AA*A*A***AAA***AAA*A*A*****A*AAA***A*AAAAAA*A***,......x..x...........x....x.....x..........x...........x....x...,19.0,Beginner,True,lr
puzzle_187_180,8,A**A*AA*A******A****A**AA****A**AA*AAAA**AA*AAAA*AAAAAA*A**A*AA*,...x....x..............x.....x...x..........x.....x...........x.,20.0,Beginner,True,180
puzzle_188_180,8,*****A*****AAAA*AAA*****AAAAAAA*A*******AAAAA***A****AAAAA*AAAAA,.....x.....x.....x............x.x.........x............x....x...,20.0,Beginner,True,180
puzzle_189_180,8,AA***A****AAAAAA***AAAAA*A******AAAAAA*A*****AAA******AAAA*AAA**,x.........x...........x..x.........x.........x.........x....x...,20.0,Beginner,True,180
puzzle_190_90,8,A*******A*A*AAAAA***AA*AA***AAAAAAAA***AA*AA***AAAAA*A*A*******A,x.........x.........x.........x..x.........x.........x.........x,19.0,Beginner,True,rot90
puzzle_191_180,8,A********AA***A*AAA**AA*AA*A*AA*A**A*A**A**AA***A*AAA**AAAAAAAA*,x.........x...........x..x...........x.....x...........x....x...,20.0,Beginner,True,180
puzzle_192_180,8,AAA***A***A**AA*****AAA****A*AAA***A*AAAA***AAAAA**AA*AAA*AAA***,.x............x.....x..........x...x.........x..x.........x.....,20.0,Beginner,True,180
puzzle_193_90,8,*AA*AAAA**A***A**AA******AAA*AAAAAA*AAA******AA**A***A**AAAA*AA*,....x.........x...x............xx............x...x.........x....,19.0,Beginner,True,rot90
puzzle_194_180,8,*AAAA*A*A*A*AA*A*AA*****AA******AAAAAA**AAAAA**A*A**A*A*A*A****A,......x.....x.....x.....x............x.....x.....x.............x,20.0,Beginner,True,180
puzzle_195_lr,8,*****A******A**A*AAA**AAAAA*A*A****A*A*AA***AA**AAAA*AA*AAAAA*AA,.....x.........x.x............x....x....x.........x.........x...,20.0,Beginner,True,lr
puzzle_196_lr,8,*AA*A**AAAA*A***AAAA****A*AA**A**A**AA*AA***AAA*AAA*A***AAAA****,.......x....x.....x...........x..x...........x..x..........x....,20.0,Beginner,True,lr
puzzle_197_lr,8,A***AAA****A**A*AAAAAA*AA**A**A**AA*AA*A******A*AAA*AA*A*AAA***A,.....x.....x...........xx.........x...........x.....x....x......,20.0,Beginner,True,lr
puzzle_198_90,8,AA*A****AAAAA***AAAAA**AA**A********A**AA**AAAAA***AAAAA****A*AA,.x..........x.....x.....x..............x.....x.....x..........x.,20.0,Beginner,True,rot90
puzzle_199_lr,8,A*A*AA*A***A****AAAAA***A**A**A**AA*AA*A*****AAAAAA*AAAA*A*A**A*,.....x.....x....x.............x...x............x....x....x......,20.0,Beginner,True,lr
puzzle_200_lr,8,**AA**AA***A*AAA****AAAAA**A*AA*A*AA**A****A*AAAA*AA**A**AA*A**A,..x............x....x.........x.x............x.....x.....x......,20.0,Beginner,True,lr
puzzle_201_lr,8,*A*A*A*A*A****AA*A**AAAAA*AAAAAA*A******A*AA****A*AAAA**A*A*A*A*,.....x.........x....x.........x..x.........x....x.........x.....,20.0,Beginner,True,lr
puzzle_202_lr,8,AA*A*A*****A*AAAA*A*A*A*AA*A*A**A**A*AA*AA**AA**AAA*A***AAA*A***,.....x.........xx..........x..........x..x..........x.....x.....,20.0,Beginner,True,lr
puzzle_203_90,8,AAAA*AA******AA***A***A*AAAA*AA**AA*AAAA*A***A***AA******AA*AAAA,...x..........x...x.....x..............x.....x...x..........x...,20.0,Beginner,True,rot90
puzzle_204_lr,8,***A*AAAAAAA*****AA*A**AAA**AA**A***AAA**A**AA*AA***AAA*****AAAA,...x....x.........x.........x.........x..x...........x.........x,20.0,Beginner,True,lr
puzzle_205_lr,8,AAAAA**AAAAAA*****A**A*AAA*****A**AAAAA*AA*AA*A******AAA*****AA*,.x..........x.....x.....x.............x....x...........x.....x..,20.0,Beginner,True,lr
puzzle_206_180,8,*AAAA*AAA*A***A****AA**AAAA*A*AA**A*A****AA**AAAA*AAA*A***A****A,.x............x.....x...x.........x..........x.....x...........x,20.0,Beginner,True,180
puzzle_207_90,8,A***A*A****AAAAAA**AAAAA***A***AA***A***AAAAA**AAAAAA****A*A***A,......x....x.........x.........xx.........x.........x....x......,20.0,Beginner,True,rot90
puzzle_208_lr,8,**A***AAA***A*A***AAAAAAAA*AAAAA**A*****AA*******AAA*A*AAA*AAA**,......x.....x..........x.....x....x.....x..........x.....x......,20.0,Beginner,True,lr
puzzle_209_lr,8,A*AA**A***AA**AAA**A*AA*A**A*AA****A*AAA**A*A*AAA*AA**A*AAAA****,x.........x..........x.....x...........x....x.........x..x......,20.0,Beginner,True,lr
puzzle_210_lr,8,AAA*AAAA******A****AAAAAA****AAA*AAAA***AAA*****AAAAAA*A***A****,.x............x.....x..........x..x.....x............x.....x....,20.0,Beginner,True,lr
puzzle_211_lr,8,AAAAAA****AAA****AA*****A*AAAAAA*A******A**AAAAAAA***AAA******AA,x...........x.....x...........x..x.........x.........x.........x,20.0,Beginner,True,lr
puzzle_212_180,8,AA***AA*AA*A*AAAA*AAAAAA*A*A***A*AAA*A*A******A****A*A**A**AAA**,.....x...x..........x..........x..x...........x....x....x.......,20.0,Beginner,True,180
puzzle_213_lr,8,****A**A**A*****AAAAA**AAAAAAA********AA*****AA*AA*AAAAAAAAA*AA*,....x.....x.....x..........x...........x.....x...x............x.,20.0,Beginner,True,lr
puzzle_214_lr,8,****AAAAA***AAA*A***AAA**AA*A**AAAA*A***AAAA*****A**AA*AA***AAA*,.......x....x.........x...x.....x..........x.....x...........x..,20.0,Beginner,True,lr
puzzle_215_lr,8,A********AAAAAA****A*A*AA*AAA*AA*A***A**AAA*A*A*A******A*AAAAAAA,x............x.....x..........x..x..........x..........x..x.....,21.0,Beginner,True,lr
puzzle_216_90,8,***A***AA**AAAAAA*AAA*AAA***A******A***AAA*AAA*AAAAAA**AA***A***,...x..........x...x.....x..............x.....x...x..........x...,20.0,Beginner,True,rot90
puzzle_217_90,8,****A**AA**AAAAAA***AAAA***A*A*AA*A*A***AAAA***AAAAAA**AA**A****,....x.........x.x............x....x............x.x.........x....,20.0,Beginner,True,rot90
puzzle_218_lr,8,*A**AA*A*AA*A**A*AA*A**A*A**AA*A**A*A*AAA**A*AA**AA*A**A**AA**AA,.....x....x.........x....x............x.x..............x...x....,20.0,Beginner,True,lr
puzzle_219_lr,8,AAAA***AAA*A*A****A******A**A***A*AA*AAAAA*AAAAA**A*A*AA****AAA*,...x....x.........x.........x.........x..x.............x.....x..,20.0,Beginner,True,lr
puzzle_220_90,8,*AAAAAAA**AA**A**AAAA****A**A******A**A****AAAA**A**AA**AAAAAAA*,.......x..x.........x....x............x....x.........x..x.......,20.0,Beginner,True,rot90
puzzle_221_lr,8,*A**AA*A*A**AA*A*A**AA*A***A*AAA*A**AA*A***A*AAA**AA**AAAAAA****,....x..........x.....x.....x.....x............x...x.....x.......,20.0,Beginner,True,lr
puzzle_222_90,8,AAAAAAA**A**AA*******AA***AA*AA**AA*AA***AA*******AA**A**AAAAAAA,x...........x.........x...x..........x...x.........x...........x,19.0,Beginner,True,rot90
puzzle_223_90,8,A**A****AAAAA**AAAAA***AA*AA********AA*AA***AAAAA**AAAAA****A**A,...x.....x.............x..x..........x..x.............x.....x...,20.0,Beginner,True,rot90
puzzle_224_180,8,*AAA*******A**A*AAAA***AAA*AA**A*AA**A***AAA****A*AA*AAAAAAA***A,..x...........x.x...........x....x.........x.........x.........x,20.0,Beginner,True,180
puzzle_225_90,8,*AAAAAAA****AAA****AAAA****A**A**A**A****AAAA****AAA****AAAAAAA*,.......x.....x.....x..........x..x..........x.....x.....x.......,20.0,Beginner,True,rot90
puzzle_226_180,8,***A***A*A*A**AAAAA*A*AA*A*AA*AA**A**A*A**A*A*****AA*A*A*AAA*AAA,...x..........x.x...........x..........x..x..........x...x......,21.0,Beginner,True,180
puzzle_227_lr,8,A*AA**A***AA**AA**AA**AAAAA*A***A*AA**A**A**AA*AA*A*A*A*A*A*A*A*,......x...x............x.x.........x.........x..x...........x...,20.0,Beginner,True,lr
puzzle_228_lr,8,***A*AAAA**A*AA*A*A*A*A*AA**AA***A**AA*AA***AAA*****AAAA****AAAA,...x....x.........x..........x...x............x.....x..........x,20.0,Beginner,True,lr
puzzle_229_lr,8,**AA**AAA*A*A*A*AA**AA***A**AA*AA*A*A*A*AAA*A***AAA*A***A*A*A*A*,...x....x............x.........x..x.........x....x............x.,20.0,Beginner,True,lr
puzzle_230_180,8,*A**A***AA*A*A***A*AAA***AAAAAA*A******AAA***A*AAA*A*A**AAA*AA*A,....x....x.........x..........x.x..............x.....x....x.....,20.0,Beginner,True,180
puzzle_231_lr,8,**AA**AAAAAA****A*AA**A*A**A*AA*A**A*AA*AAA*A****A*A*A*AA*AA**A*,......x..x.........x.........x..x...........x..........x..x.....,20.0,Beginner,True,lr
puzzle_232_180,8,*AA**A*A*AAAAAAAAAAA*AAA*A**AA*A*A**AA*A***A***********A*A*AA**A,..x...........x.x............x...x.........x...........x....x...,20.0,Beginner,True,180
puzzle_233_180,8,AAAAAA*A*******A*AAAA**A**A*AAAA****A*AA*AA****A*AAAAAAA*A******,x..............x...x..........x.....x.....x..........x...x......,20.0,Beginner,True,180
puzzle_234_lr,8,AAA*A***AA**AA***AA*A**A*AA*A**AAA*A*A******AAAA****AAAA*A**AA*A,x............x....x............x...x..........x.....x....x......,20.0,Beginner,True,lr
puzzle_235_180,8,***A***A**AA****AAAAA*AAAAA*AA**AA**A*****A*****AAAA**AA*AAA*AAA,.......x...x..........x..x..........x.....x.....x............x..,20.0,Beginner,True,180
puzzle_236_lr,8,*AAA*AA*****A***AA**AAA********AAAAAAAA***AA***AAAAA*AAAA***A**A,..x.........x....x.............x.....x.....x..........x.x.......,20.0,Beginner,True,lr
puzzle_237_lr,8,**AA**AAAAA*A*******AAAA****AAAA**AA**AAAAAA*****AAA***A*AAA***A,......x.....x..........x.....x....x.....x..........x.....x......,20.0,Beginner,True,lr
puzzle_238_lr,8,AA*A*A***AA*A**AAA**AA***A**AA*A****AAAA**A*A*AA****AAAA*AA*A**A,...x...........xx...........x.........x...x..........x...x......,20.0,Beginner,True,lr
puzzle_239_180,8,****A********AAA*AA***A**AA*AAAA****A**AA*AAA**A***AAAAAAAA*AAAA,....x.........x...x..........x.........xx..........x.....x......,20.0,Beginner,True,180
puzzle_240_180,8,AA*AAAA*AA*A*AAA*AA*A*A*AA*A*A**AA*A*A**A*A*A**A***A*A**A****A**,....x.........x...x..........x...x.............x...x....x.......,21.0,Beginner,True,180
puzzle_241_lr,8,AAA*A****AA*A**A*AA*A**A*AAA***A*AA*A**A****AAAA**A*A*AAAA**AA**,x...........x..........x...x.....x............x...x..........x..,20.0,Beginner,True,lr
puzzle_242_180,8,AAAAAAA**AA**AA*A*A*AAA**A**AA**AA**AA*AA***A*A*A**AA**AA*******,...x..........x...x..........x...x..........x..........xx.......,21.0,Beginner,True,180
puzzle_243_lr,8,AAAAA*AA**AA*****AAA*****A***A*AA*AAA*A*A***AAAAAA**AAAA*****A**,......x....x.....x.............x..x.........x...x............x..,20.0,Beginner,True,lr
puzzle_244_lr,8,AA**AA****AA**AAAAA*A****AA*A**A****AAAA****AAAAA***AAA*AA**AA**,.....x.....x....x.........x............x....x.........x..x......,20.0,Beginner,True,lr
puzzle_245_90,8,*A*A***AAAAAA***AAAAA**AA**A********A**AA**AAAAA***AAAAAA***A*A*,.x..........x.....x.....x..............x.....x.....x..........x.,20.0,Beginner,True,rot90
puzzle_246_90,8,AAAA*AA**A***A*******AA*AAAA*AA**AA*AAAA*AA*******A***A**AA*AAAA,...x.....x...........x..x..............x..x...........x.....x...,20.0,Beginner,True,rot90
puzzle_247_lr,8,**AA**AAA*AA**A*AAA*A***A*AA**A*A**A*AA***AA**AA**A*A*AAA***AAA*,..x...........x..x.........x.........x.........x....x...x.......,20.0,Beginner,True,lr
puzzle_248_90,8,A***A***AAAAA**AAA*AAA*A****A**AA**A****A*AAA*AAA**AAAAA***A***A,....x....x...........x.........xx.........x...........x....x....,20.0,Beginner,True,rot90
puzzle_249_lr,8,**AAA**AA*AAA*A***A**A***A******A*AAAAAAAA*AA*AA*A***A*AAA***AA*,....x.....x..........x...x............x....x...........xx.......,20.0,Beginner,True,lr
puzzle_250_lr,8,A*AAAAAA*A*A****A*AAA***AAA*A**A***A*AA**A***AAAA*A*AAAA*A******,......x....x....x.........x..........x.........x....x....x......,20.0,Beginner,True,lr
puzzle_251_lr,8,A*A*A*A*AA**AA**A**A*AA*AAA*A***AAA*A***A*AA**A**AA*A**AA*A*A*A*,......x..x...........x....x.....x..........x...........x....x...,20.0,Beginner,True,lr
puzzle_252_lr,8,AA**AA****A*A*AA****AAAAA*A*A*A*A*AA**A***A*A*AA**AA**AAA*A*A*A*,.x.............x.....x..x..........x..........x...x.........x...,21.0,Beginner,True,lr
puzzle_253_90,8,AAAAA*A**A*A****AA*AAAA**A**A******A**A**AAAA*AA****A*A**A*AAAAA,x..........x.........x...x............x...x.........x..........x,21.0,Beginner,True,rot90
puzzle_254_90,8,*****A*AA*AA*AAA**A****AAAAA*A*AA*A*AAAAA****A**AAA*AA*AA*A*****,.....x.....x...........x.x............x.x...........x.....x.....,21.0,Beginner,True,rot90
puzzle_255_90,8,*A*AAAAA****A*A**AAAA*AA****A*A**A*A****AA*AAAA**A*A****AAAAA*A*,.......x....x.....x...........x..x...........x.....x....x.......,21.0,Beginner,True,rot90
puzzle_256_90,8,*******AAA**A**AAA*A*AAAA*A*A*AAAA*A*A*AAAA*A*AAA**A**AAA*******,.......x....x.........x...x..........x...x.........x....x.......,21.0,Beginner,True,rot90
puzzle_257_90,8,*AAAAAAA*A**A****A*A*AA***A*A*A**A*A*A***AA*A*A****A**A*AAAAAAA*,.......x....x.........x...x..........x...x.........x....x.......,21.0,Beginner,True,rot90
puzzle_258_90,8,*******AAAA*A**AAAAA***AA*AA**AAAA**AA*AA***AAAAA**A*AAAA*******,.......x....x.....x...........x..x...........x.....x....x.......,21.0,Beginner,True,rot90
puzzle_259_180,8,*******A*AA*A*AAA*AAAAAAAA*AAA*A*A***A********A***A*A**A*AAAAAAA,.......x....x...x..........x.....x............x...x..........x..,22.0,Beginner,True,180
puzzle_260_180,8,A*A****A*A*A******AA**AAA*AA*AA*A**A**A***AA**AAAAAA*A*A*AAAA*A*,.......x.x.........x.........x..x.............x...x.........x...,22.0,Beginner,True,180
puzzle_261_180,8,A*AAAA*A*A**A*AA**A***AA*A**AA*A*A**AA*A**AAA*AA**A*AA*A*A****A*,x.............x...x.........x..........x...x.........x...x......,22.0,Beginner,True,180
puzzle_262_180,8,A*A*A*AA***AA*AA*AAA**AA**AA***A*AAA**AA**AA***A**A**AAA**A*A*A*,x...........x.........x....x.....x.............x.....x....x.....,22.0,Beginner,True,180
puzzle_263_180,8,*A*****AA*AAA****A***A******A***AAA*AAAAAA*AAA*AAAA***A**AAAAA*A,.......x...x.....x..........x.........x.x.........x..........x..,22.0,Beginner,True,180
puzzle_264_180,8,AA*AA*A*AAAA*A********A*A**AAAAA*****AA*A*AAAAAAAA*A****A*A**A**,....x....x............x....x.........x.........xx.........x.....,22.0,Beginner,True,180
puzzle_265_180,8,*AAA**A***A****AA*AA***A**A*AAA*A***A*AA*AAA**A**AAAA*AAA*AA***A,.x.............x...x.........x..x.............x.....x.....x.....,22.0,Beginner,True,180
puzzle_266_180,8,*AAAA*A*AAAAAA*AAAAA**AAAAA*AA**AA**A*****AA*****A******A*A****A,......x.....x.....x..........x..x..........x.....x.............x,22.0,Beginner,True,180
puzzle_267_180,8,A**A*****A***A**AA*A*AAAAAA*AAA*A***A******A*A**AA*AAA*AAAAA*AA*,...x.....x............x.....x...x............x.........x..x.....,22.0,Beginner,True,180
puzzle_268_lr,8,AAAA*AAAAAAA*AA******A***A*A**A*A*A*AA*AAAAAA*AA****A**A****A***,......x..x...........x.....x....x.........x............x....x...,22.0,Beginner,True,lr
puzzle_269_lr,8,**A*A*A*AAAAAA*A*AAAA***A*A*AA*A*A*A**A*A****AAA******A*AA*A*A*A,....x..........x..x..........x.....x....x.............x..x......,22.0,Beginner,True,lr
puzzle_270_lr,8,*AA*A*A*A*AAAAAAAAAAAAA**A**A***A*AA*AAA*******A*A******A**A*A*A,......x....x....x...........x.....x............x.x...........x..,22.0,Beginner,True,lr
puzzle_271_lr,8,*AA*A**A**AA**AA**A*A*AAA*AA**A**AAA***AA*A*A*A*A***AAA*A*A*A*A*,.x.............x....x.........x....x....x............x....x.....,22.0,Beginner,True,lr
puzzle_272_90,8,A*******A*A*A*AAAAAA***AA*AA**AAAA**AA*AA***AAAAAA*A*A*A*******A,x...........x.....x...........x..x...........x.....x...........x,22.0,Beginner,True,rot90
puzzle_273_90,8,AAAAAAA****A*AA*****AAA**A*A*A****A*A*A**AAA*****AA*A****AAAAAAA,x..........x.........x...x............x...x.........x..........x,22.0,Beginner,True,rot90
puzzle_274_90,8,*AAAA*AA*A**A***AA*AAAA*****A*A**A*A*****AAAA*AA***A**A*AA*AAAA*,..x.........x...x.............x..x.............x...x.........x..,22.0,Beginner,True,rot90
puzzle_275_lr,8,A***AA*AAAAAA*AA**AA***A**AAA*A*AA***A*AAA**AAA******A***AAA**A*,x.............x...x.........x..........x.x...........x.....x....,24.0,Beginner,True,lr
puzzle_276_180,8,*******AAAAA**AAAA*A**AAA*A*A*AA**A*A*A***AA*A****AA*****AAAAAAA,.......xx.............x.....x.....x..........x.....x.....x......,25.0,Beginner,True,180
puzzle_277_lr,8,****AAAA*A*A*A*A*AAA***A**AA**AA***A*AAA***A*AAAAA**AA***AAA***A,....x..........x.x............x....x.........x..x.........x.....,25.0,Beginner,True,lr
puzzle_278_180,8,A**A*AAA****AAAAA*A*AAA*AA*A***A*AAA*A**A***A*A*****AAAA***A*AA*,x............x....x............x.x..........x.........x....x....,25.0,Beginner,True,180
puzzle_279_180,8,**AAAA*A***AAA*A*A*AA******A****AAAA*AAAAAA**A*A*A***AAA*A****AA,..x.........x....x.........x..........x.x............x.........x,25.0,Beginner,True,180
puzzle_280_lr,8,**AA**AA*AA*A**A**AA**AA***A*AAA****AAAAAA**AA**AAAA******AA**AA,......x..x.........x.........x.........x....x...x.........x.....,25.0,Beginner,True,lr
puzzle_281_180,8,*A*AA**A*****A**A**AAAA***AA*A**AA*A**AAA****AA*AA*AAAAA*AA**A*A,.......x.....x..x..........x.....x............x.....x.....x.....,25.0,Beginner,True,180
puzzle_282_lr,8,A***AAA**AA*A**A*AAA***A*AAA***A*AAA***AAAAA*****A**AA*A*A**AA*A,......x.....x.....x............x...x....x............x...x......,24.0,Beginner,True,lr
puzzle_283_lr,8,*AA*A**AA*A*A*A*AA**AA**A***AAA*A***AAA*A*A*A*A*AA*A*A****A*A*AA,..x.........x....x...........x..x.............x....x...........x,25.0,Beginner,True,lr
puzzle_284_lr,8,*AA*A**AAAA************AAAAA*AAA****A***AAAAAAA****AAAAAA**A*AA*,..x.....x..............x.x..........x.........x....x.........x..,25.0,Beginner,True,lr
puzzle_285_180,8,*A******AA*AAA****AA******AAA***AAA***AAAAAA**AAAA***A**AAAAAA*A,.x...........x....x.........x.........x....x....x..............x,25.0,Beginner,True,180
puzzle_286_lr,8,AA**AA***A**AA*A***A*AAAA*A*A*A*AA*A*A**AAAA****AAA*A***AA*A*A**,.....x.........x...x..........x.x.........x.........x....x......,25.0,Beginner,True,lr
puzzle_287_90,8,A*******A*AA*AAAA*AA***AAAAA***AA***AAAAA***AA*AAAA*AA*A*******A,x............x.....x.....x............x.....x.....x............x,24.0,Beginner,True,rot90
puzzle_288_180,8,*AAA**AA**A*AA****AAAA*A*AAAA*AA**A****A*A****AAAA**A*AA**AA***A,.x...........x.........x....x.....x...........x.x..........x....,25.0,Beginner,True,180
